Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
KLGB,02/01/2024 01:20 PST,29.85,57.2,,82.14,14.96,130,20.71,,,,,,,1102,,,,10,,METAR KLGB 010920Z AUTO 13013G18KT 10SM SCT110 14/11 A2985,,,,,,,,,,SE,,,scattered,,,,51.75,29.79,29.85
KLGB,02/01/2024 01:25 PST,29.85,57.2,,82.14,14.96,130,,,,,,,,1203,,,,10,,METAR KLGB 010925Z AUTO 13013KT 10SM BKN120 14/11 A2985,,,,12000,,,,,,SE,,,broken,,,,51.75,29.79,29.85
KLGB,02/01/2024 01:30 PST,29.84,57.2,,82.14,14.96,120,,,,,,,,1203,,,,10,,METAR KLGB 010930Z AUTO 12013KT 10SM BKN120 14/11 A2984,,,,12000,,,,,,ESE,,,broken,,,,51.75,29.78,29.84
KLGB,02/01/2024 01:35 PST,29.84,57.2,,82.14,13.81,130,,,,,,,,1103,,,,10,,METAR KLGB 010935Z AUTO 13012KT 10SM BKN110 14/11 A2984,,,,11000,,,,,,SE,,,broken,,,,51.75,29.78,29.84
KLGB,02/01/2024 01:40 PST,29.84,57.2,,82.14,12.66,120,,,13,,,,,1104,,,,10,,METAR KLGB 010940Z AUTO 12011KT 10SM -RA OVC110 14/11 A2984,,,,11000,,,,,,ESE,,light rain,light rain,,,,51.75,29.78,29.84
KLGB,02/01/2024 01:45 PST,29.84,57.2,,82.14,12.66,110,,,13,,,,,1104,,,,10,,METAR KLGB 010945Z AUTO 11011KT 10SM -RA OVC110 14/11 A2984,,,,11000,,,,,,ESE,,light rain,light rain,,,,51.75,29.78,29.84
KLGB,02/01/2024 01:50 PST,29.84,57.2,,82.14,10.36,120,,,13,,,,,1004,,,,10,,METAR KLGB 010950Z AUTO 12009KT 10SM -RA OVC100 14/11 A2984,,,,10000,,,,,,ESE,,light rain,light rain,,,,51.75,29.78,29.84
KLGB,02/01/2024 01:53 PST,29.84,57.92,51.08,77.94,10.36,110,,29.84,13,,,0.001,,506,1004,,,10,,METAR KLGB 010953Z 11009KT 10SM -RA FEW050 OVC100 14/11 A2984 RMK AO2  RAB37 SLP105 P0000 T01440106,,,,10000,,,,,,ESE,,light rain,light rain,,,,51.02,29.78,29.84
KLGB,02/01/2024 01:55 PST,29.84,57.2,,82.14,11.51,110,,,13,,,,,506,1004,,,10,,METAR KLGB 010955Z AUTO 11010KT 10SM -RA FEW050 OVC100 14/11 A2984,,,,10000,,,,,,ESE,,light rain,light rain,,,,51.75,29.78,29.84
KLGB,02/01/2024 02:00 PST,29.84,57.2,,76.85,12.66,110,,,,,,,,502,1004,,,10,,METAR KLGB 011000Z AUTO 11011KT 10SM SCT050 OVC100 14/10 A2984,,,,10000,,,,,,ESE,,,overcast,,,,49.94,29.78,29.84
KLGB,02/01/2024 02:05 PST,29.84,57.2,,76.85,11.51,110,,,,,,,,503,1004,,,10,,METAR KLGB 011005Z AUTO 11010KT 10SM BKN050 OVC100 14/10 A2984,,,,5000,,,,,,ESE,,,overcast,,,,49.94,29.78,29.84
KLGB,02/01/2024 02:10 PST,29.84,57.2,,76.85,10.36,110,,,,,,,,503,1004,,,10,,METAR KLGB 011010Z AUTO 11009KT 10SM BKN050 OVC100 14/10 A2984,,,,5000,,,,,,ESE,,,overcast,,,,49.94,29.78,29.84
KLGB,02/01/2024 02:15 PST,29.84,57.2,,76.85,11.51,120,,,,,,,,483,1004,,,10,,METAR KLGB 011015Z AUTO 12010KT 10SM BKN048 OVC100 14/10 A2984,,,,4800,,,,,,ESE,,,overcast,,,,49.94,29.78,29.84
KLGB,02/01/2024 02:20 PST,29.84,57.2,,76.85,9.21,100,,,,,,,,464,,,,10,,METAR KLGB 011020Z AUTO 10008KT 10SM OVC046 14/10 A2984,,,,4600,,,,,,E,,,overcast,,,,49.94,29.78,29.84
KLGB,02/01/2024 02:25 PST,29.84,57.2,,76.85,9.21,120,,,13,,,,,454,,,,10,,METAR KLGB 011025Z AUTO 12008KT 10SM -RA OVC045 14/10 A2984,,,,4500,,,,,,ESE,,light rain,light rain,,,,49.94,29.78,29.84
KLGB,02/01/2024 02:30 PST,29.84,57.2,,76.85,9.21,110,,,13,,,,,454,,,,10,,METAR KLGB 011030Z AUTO 11008KT 10SM -RA OVC045 14/10 A2984,,,,4500,,,,,,ESE,,light rain,light rain,,,,49.94,29.78,29.84
KLGB,02/01/2024 02:35 PST,29.84,57.2,,76.85,8.06,110,,,13,,,,,454,,,,7,,METAR KLGB 011035Z AUTO 11007KT 7SM -RA OVC045 14/10 A2984,,,,4500,,,,,,ESE,,light rain,light rain,,,,49.94,29.78,29.84
KLGB,02/01/2024 02:40 PST,29.83,57.2,,76.85,6.91,100,,,13,,,0.01,,434,,,,6,,METAR KLGB 011040Z AUTO 10006KT 6SM -RA OVC043 14/10 A2983 RMK P0001,,,,4300,,,,,,E,,light rain,light rain,,,,49.94,29.77,29.83
KLGB,02/01/2024 02:45 PST,29.83,57.2,,76.85,8.06,100,,,13,,,0.01,,433,494,,,7,,METAR KLGB 011045Z AUTO 10007KT 7SM -RA BKN043 OVC049 14/10 A2983 RMK P0001,,,,4300,,,,,,E,,light rain,light rain,,,,49.94,29.77,29.83
KLGB,02/01/2024 02:50 PST,29.82,57.2,,82.14,6.91,90,,,13,494,,0.02,,176,433,,,8,,METAR KLGB 011050Z AUTO 09006KT 8SM -RA FEW017 BKN043 OVC049 14/11 A2982 RMK P0002,,,,4300,,,,,,E,,light rain,light rain,,,,51.75,29.76,29.82
KLGB,02/01/2024 02:53 PST,29.83,57.02,51.08,80.51,5.75,90,,29.83,13,494,,0.02,,176,433,,,7,,METAR KLGB 011053Z 09005KT 7SM -RA FEW017 BKN043 OVC049 14/11 A2983 RMK AO2 RAE0956B25 SLP100 P0002 T01390106,,,,4300,,,,,,E,,light rain,light rain,,,,51.03,29.77,29.83
KLGB,02/01/2024 02:55 PST,29.83,57.2,,82.14,5.75,100,,,1,,,,,176,464,,,7,,METAR KLGB 011055Z AUTO 10005KT 7SM RA FEW017 OVC046 14/11 A2983,,,,4600,,,,,,E,,rain,rain,,,,51.75,29.77,29.83
KLGB,02/01/2024 03:00 PST,29.83,57.2,,82.14,3.45,120,,,13,,,,,156,454,,,6,,METAR KLGB 011100Z AUTO 12003KT 6SM -RA FEW015 OVC045 14/11 A2983,,,,4500,,,,,,ESE,,light rain,light rain,,,,51.75,29.77,29.83
KLGB,02/01/2024 03:05 PST,29.82,57.2,,82.14,4.6,120,,,1,504,,0.02,,156,433,,,5,,METAR KLGB 011105Z AUTO 12004KT 5SM RA FEW015 BKN043 OVC050 14/11 A2982 RMK P0002,,,,4300,,,,,,ESE,,rain,rain,,,,51.75,29.76,29.82
KLGB,02/01/2024 03:10 PST,29.82,55.4,,87.66,5.75,110,,,1,504,,0.03,,152,413,,,4,,METAR KLGB 011110Z AUTO 11005KT 4SM RA SCT015 BKN041 OVC050 13/11 A2982 RMK P0003,,,,4100,,,,,,ESE,,rain,rain,,,,51.76,29.76,29.82
KLGB,02/01/2024 03:15 PST,29.82,55.4,,87.66,6.91,120,,,13,504,,0.04,,152,413,,,3,,METAR KLGB 011115Z AUTO 12006KT 3SM -RA SCT015 BKN041 OVC050 13/11 A2982 RMK P0004,,,,4100,,,,,,ESE,,light rain,light rain,,,,51.76,29.76,29.82
KLGB,02/01/2024 03:20 PST,29.82,55.4,,87.66,6.91,120,,,2493,454,,0.05,,152,343,,,3,,METAR KLGB 011120Z AUTO 12006KT 3SM -RA BR SCT015 BKN034 OVC045 13/11 A2982 RMK P0005,,,,3400,,,,,,ESE,,"light rain,mist","light rain,mist",,,,51.76,29.76,29.82
KLGB,02/01/2024 03:25 PST,29.81,55.4,,87.66,6.91,100,,,2493,454,,0.06,,152,343,,,3,,METAR KLGB 011125Z AUTO 10006KT 3SM -RA BR SCT015 BKN034 OVC045 13/11 A2981 RMK P0006,,,,3400,,,,,,E,,"light rain,mist","light rain,mist",,,,51.76,29.75,29.81
KLGB,02/01/2024 03:30 PST,29.82,55.4,,87.66,8.06,100,,,2481,,,0.06,,142,344,,,3,,METAR KLGB 011130Z AUTO 10007KT 3SM RA BR SCT014 OVC034 13/11 A2982 RMK P0006,,,,3400,,,,,,E,,"rain,mist","rain,mist",,,,51.76,29.76,29.82
KLGB,02/01/2024 03:35 PST,29.81,55.4,,87.66,9.21,100,,,2481,504,,0.08,,142,343,,,2.5,,METAR KLGB 011135Z AUTO 10008KT 2 1/2SM RA BR SCT014 BKN034 OVC050 13/11 A2981 RMK P0008,,,,3400,,,,,,E,,"rain,mist","rain,mist",,,,51.76,29.75,29.81
KLGB,02/01/2024 03:40 PST,29.81,55.4,,87.66,10.36,100,,,2481,504,,0.1,,142,343,,,3,,METAR KLGB 011140Z AUTO 10009KT 3SM RA BR SCT014 BKN034 OVC050 13/11 A2981 RMK P0010,,,,3400,,,,,,E,,"rain,mist","rain,mist",,,,51.76,29.75,29.81
KLGB,02/01/2024 03:45 PST,29.8,55.4,,87.66,9.21,100,,,2481,504,,0.11,,143,323,,,4,,METAR KLGB 011145Z AUTO 10008KT 4SM RA BR BKN014 BKN032 OVC050 13/11 A2980 RMK P0011,,,,1400,,,,,,E,,"rain,mist","rain,mist",,,,51.76,29.74,29.8
KLGB,02/01/2024 03:48 PST,29.81,55.4,53.6,93.65,9.21,110,,,2481,344,,0.12,,122,173,,,4,,KLGB 011148Z 11008KT 4SM RA BR SCT012 BKN017 OVC034 13/12 A2981 RMK AO2 P0012,,,,1700,,,,,,ESE,,"rain,mist","rain,mist",,,,53.58,29.75,29.81
KLGB,02/01/2024 03:50 PST,29.81,57.2,,87.75,9.21,110,,,2481,344,,0.12,,122,173,,,4,,METAR KLGB 011150Z AUTO 11008KT 4SM RA BR SCT012 BKN017 OVC034 14/12 A2981 RMK P0012,,,,1700,,,,,,ESE,,"rain,mist","rain,mist",,,,53.57,29.75,29.81
KLGB,02/01/2024 03:53 PST,29.81,57.02,53.06,86.6,11.51,110,,29.81,2481,344,5010,0.13,,106,153,0.15,0.15,5,,METAR KLGB 011153Z 11010KT 5SM RA BR FEW010 BKN015 OVC034 14/12 A2981 RMK AO2 SLP094 P0013 60015 70015 T01390117 10150 20133 55010,59,55.94,,1500,,,,,,ESE,,"rain,mist","rain,mist",,,,53.03,29.75,29.81
KLGB,02/01/2024 03:55 PST,29.81,57.2,,87.75,11.51,110,,,2481,334,,,,123,173,,,5,,METAR KLGB 011155Z AUTO 11010KT 5SM RA BR BKN012 BKN017 OVC033 14/12 A2981,,,,1200,,,,,,ESE,,"rain,mist","rain,mist",,,,53.57,29.75,29.81
KLGB,02/01/2024 04:00 PST,29.81,57.2,53.06,87.75,11.51,110,17.26,,2493,364,,0.01,,123,173,,,5,,METAR KLGB 011200Z AUTO 11010G15KT 5SM -RA BR BKN012 BKN017 OVC036 14/12 A2981 RMK AO2 P0001 T01390117,,,,1200,,,,,,ESE,,"light rain,mist","light rain,mist",,,,53.57,29.75,29.81
KLGB,02/01/2024 04:05 PST,29.81,57.2,,87.75,12.66,120,18.41,,2481,,,0.02,,123,194,,,6,,METAR KLGB 011205Z AUTO 12011G16KT 6SM RA BR BKN012 OVC019 14/12 A2981 RMK P0002,,,,1200,,,,,,ESE,,"rain,mist","rain,mist",,,,53.57,29.75,29.81
KLGB,02/01/2024 04:10 PST,29.81,57.2,,87.75,12.66,110,18.41,,2493,,,0.03,,123,194,,,6,,METAR KLGB 011210Z AUTO 11011G16KT 6SM -RA BR BKN012 OVC019 14/12 A2981 RMK P0003,,,,1200,,,,,,ESE,,"light rain,mist","light rain,mist",,,,53.57,29.75,29.81
KLGB,02/01/2024 04:15 PST,29.8,57.2,,87.75,14.96,110,,,2493,,,0.03,,123,194,,,6,,METAR KLGB 011215Z AUTO 11013KT 6SM -RA BR BKN012 OVC019 14/12 A2980 RMK P0003,,,,1200,,,,,,ESE,,"light rain,mist","light rain,mist",,,,53.57,29.74,29.8
KLGB,02/01/2024 04:20 PST,29.8,57.2,,87.75,14.96,110,20.71,,2493,,,0.04,,123,184,,,6,,METAR KLGB 011220Z AUTO 11013G18KT 6SM -RA BR BKN012 OVC018 14/12 A2980 RMK P0004,,,,1200,,,,,,ESE,,"light rain,mist","light rain,mist",,,,53.57,29.74,29.8
KLGB,02/01/2024 04:25 PST,29.79,57.2,,87.75,13.81,110,,,2481,,,0.05,,124,,,,6,,METAR KLGB 011225Z AUTO 11012KT 6SM RA BR OVC012 14/12 A2979 RMK P0005,,,,1200,,,,,,ESE,,"rain,mist","rain,mist",,,,53.57,29.73,29.79
KLGB,02/01/2024 04:30 PST,29.78,57.2,,87.75,11.51,100,,,2481,,,0.07,,124,,,,5,,METAR KLGB 011230Z AUTO 10010KT 5SM RA BR OVC012 14/12 A2978 RMK P0007,,,,1200,,,,,,E,,"rain,mist","rain,mist",,,,53.57,29.72,29.78
KLGB,02/01/2024 04:35 PST,29.78,57.2,,87.75,12.66,100,,,2481,,,0.08,,124,,,,5,,METAR KLGB 011235Z AUTO 10011KT 5SM RA BR OVC012 14/12 A2978 RMK P0008,,,,1200,,,,,,E,,"rain,mist","rain,mist",,,,53.57,29.72,29.78
KLGB,02/01/2024 04:40 PST,29.78,57.2,,87.75,11.51,90,,,2481,,,0.1,,114,,,,5,,METAR KLGB 011240Z AUTO 09010KT 5SM RA BR OVC011 14/12 A2978 RMK P0010,,,,1100,,,,,,E,,"rain,mist","rain,mist",,,,53.57,29.72,29.78
KLGB,02/01/2024 04:45 PST,29.78,55.4,,93.65,9.21,90,,,2481,,,0.11,,114,,,,5,,METAR KLGB 011245Z AUTO 09008KT 5SM RA BR OVC011 13/12 A2978 RMK P0011,,,,1100,,,,,,E,,"rain,mist","rain,mist",,,,53.58,29.72,29.78
KLGB,02/01/2024 04:50 PST,29.78,55.4,,87.66,8.06,90,,,2481,,,0.13,,94,,,,5,,METAR KLGB 011250Z AUTO 09007KT 5SM RA BR OVC009 13/11 A2978 RMK P0013,,,,900,,,,,,E,,"rain,mist","rain,mist",,,,51.76,29.72,29.78
KLGB,02/01/2024 04:53 PST,29.78,55.94,51.98,86.54,9.21,80,,29.78,2481,,,0.14,,94,,,,4,,METAR KLGB 011253Z 08008KT 4SM RA BR OVC009 13/11 A2978 RMK AO2 CIG  006V013 SLP083 P0014 T01330111,,,,900,,,,,,E,,"rain,mist","rain,mist",,,,51.94,29.72,29.78
KLGB,02/01/2024 04:55 PST,29.78,55.4,,87.66,9.21,80,,,2481,,,0.01,,94,,,,4,,METAR KLGB 011255Z AUTO 08008KT 4SM RA BR OVC009 13/11 A2978 RMK P0001,,,,900,,,,,,E,,"rain,mist","rain,mist",,,,51.76,29.72,29.78
KLGB,02/01/2024 05:00 PST,29.78,55.4,,87.66,9.21,80,,,2481,,,,,94,,,,4,,METAR KLGB 011300Z AUTO 08008KT 4SM RA BR OVC009 13/11 A2978,,,,900,,,,,,E,,"rain,mist","rain,mist",,,,51.76,29.72,29.78
KLGB,02/01/2024 05:05 PST,29.78,55.4,,87.66,8.06,70,,,2494,,,0.04,,94,,,,4,,METAR KLGB 011305Z AUTO 07007KT 4SM +RA BR OVC009 13/11 A2978 RMK P0004,,,,900,,,,,,ENE,,"heavy rain,mist","heavy rain,mist",,,,51.76,29.72,29.78
KLGB,02/01/2024 05:10 PST,29.78,55.4,,87.66,10.36,70,,,2494,,,0.07,,94,,,,3.5,,METAR KLGB 011310Z AUTO 07009KT 3 1/2SM +RA BR OVC009 13/11 A2978 RMK P0007,,,,900,,,,,,ENE,,"heavy rain,mist","heavy rain,mist",,,,51.76,29.72,29.78
KLGB,02/01/2024 05:15 PST,29.78,53.6,,93.6,10.36,80,,,2494,,,0.1,,94,,,,3,,METAR KLGB 011315Z AUTO 08009KT 3SM +RA BR OVC009 12/11 A2978 RMK P0010,,,,900,,,,,,E,,"heavy rain,mist","heavy rain,mist",,,,51.78,29.72,29.78
KLGB,02/01/2024 05:20 PST,29.78,53.6,,93.6,8.06,80,,,2494,,,0.13,,94,,,,3,,METAR KLGB 011320Z AUTO 08007KT 3SM +RA BR OVC009 12/11 A2978 RMK P0013,,,,900,,,,,,E,,"heavy rain,mist","heavy rain,mist",,,,51.78,29.72,29.78
KLGB,02/01/2024 05:25 PST,29.78,53.6,,93.6,10.36,70,,,2494,,,0.15,,94,,,,3,,METAR KLGB 011325Z AUTO 07009KT 3SM +RA BR OVC009 12/11 A2978 RMK P0015,,,,900,,,,,,ENE,,"heavy rain,mist","heavy rain,mist",,,,51.78,29.72,29.78
KLGB,02/01/2024 05:29 PST,29.77,53.96,50,86.42,10.36,70,,,2494,,,0.18,,104,,,,2.5,,KLGB 011329Z 07009KT 2 1/2SM +RA BR OVC010 12/10 A2977 RMK AO2 CIG  006V012 P0018 T01220100,,,,1000,,,,,,ENE,,"heavy rain,mist","heavy rain,mist",,,,49.96,29.71,29.77
KLGB,02/01/2024 05:30 PST,29.77,53.6,,87.57,10.36,70,16.11,,2494,,,0.18,,104,,,,3,,METAR KLGB 011330Z AUTO 07009G14KT 3SM +RA BR OVC010 12/10 A2977 RMK P0018,,,,1000,,,,,,ENE,,"heavy rain,mist","heavy rain,mist",,,,49.96,29.71,29.77
KLGB,02/01/2024 05:35 PST,29.78,53.6,,87.57,11.51,80,,,2494,,,0.21,,104,,,,2.5,,METAR KLGB 011335Z AUTO 08010KT 2 1/2SM +RA BR OVC010 12/10 A2978 RMK P0021,,,,1000,,,,,,E,,"heavy rain,mist","heavy rain,mist",,,,49.96,29.72,29.78
KLGB,02/01/2024 05:40 PST,29.77,53.6,,87.57,12.66,70,,,2494,,,0.23,,104,,,,3,,METAR KLGB 011340Z AUTO 07011KT 3SM +RA BR OVC010 12/10 A2977 RMK P0023,,,,1000,,,,,,ENE,,"heavy rain,mist","heavy rain,mist",,,,49.96,29.71,29.77
KLGB,02/01/2024 05:45 PST,29.78,53.6,,87.57,14.96,70,20.71,,2494,,,0.26,,114,,,,2.5,,METAR KLGB 011345Z AUTO 07013G18KT 2 1/2SM +RA BR OVC011 12/10 A2978 RMK P0026,,,,1100,,,,,,ENE,,"heavy rain,mist","heavy rain,mist",,,,49.96,29.72,29.78
KLGB,02/01/2024 05:50 PST,29.78,53.6,,81.88,11.51,70,,,2494,,,0.29,,114,,,,2.5,,METAR KLGB 011350Z AUTO 07010KT 2 1/2SM +RA BR OVC011 12/09 A2978 RMK P0029,,,,1100,,,,,,ENE,,"heavy rain,mist","heavy rain,mist",,,,48.14,29.72,29.78
KLGB,02/01/2024 05:53 PST,29.78,53.06,48.92,85.8,16.11,70,21.86,29.77,2494,,,0.31,,114,,,,2.5,,METAR KLGB 011353Z 07014G19KT 2 1/2SM +RA BR OVC011 12/09 A2978 RMK AO2 SLP082 P0031 T01170094,,,,1100,,,,,,ENE,,"heavy rain,mist","heavy rain,mist",,,,48.88,29.72,29.78
KLGB,02/01/2024 05:55 PST,29.78,53.6,,81.88,14.96,80,,,2494,,,0.02,,114,,,,2.5,,METAR KLGB 011355Z AUTO 08013KT 2 1/2SM +RA BR OVC011 12/09 A2978 RMK P0002,,,,1100,,,,,,E,,"heavy rain,mist","heavy rain,mist",,,,48.14,29.72,29.78
KLGB,02/01/2024 06:00 PST,29.77,53.6,,81.88,14.96,80,,,2494,,,,,114,,,,2.5,,METAR KLGB 011400Z AUTO 08013KT 2 1/2SM +RA BR OVC011 12/09 A2977,,,,1100,,,,,,E,,"heavy rain,mist","heavy rain,mist",,,,48.14,29.71,29.77
KLGB,02/01/2024 06:05 PST,29.77,53.6,,81.88,13.81,80,19.56,,2494,,,0.09,,134,,,,2.5,,METAR KLGB 011405Z AUTO 08012G17KT 2 1/2SM +RA BR OVC013 12/09 A2977 RMK P0009,,,,1300,,,,,,E,,"heavy rain,mist","heavy rain,mist",,,,48.14,29.71,29.77
KLGB,02/01/2024 06:10 PST,29.77,53.6,,81.88,11.51,100,17.26,,2494,,,0.12,,134,,,,2.5,,METAR KLGB 011410Z AUTO 10010G15KT 2 1/2SM +RA BR OVC013 12/09 A2977 RMK P0012,,,,1300,,,,,,E,,"heavy rain,mist","heavy rain,mist",,,,48.14,29.71,29.77
KLGB,02/01/2024 06:15 PST,29.77,53.6,,81.88,11.51,100,,,2494,,,0.18,,114,,,,2.5,,METAR KLGB 011415Z AUTO 10010KT 2 1/2SM +RA BR OVC011 12/09 A2977 RMK P0018,,,,1100,,,,,,E,,"heavy rain,mist","heavy rain,mist",,,,48.14,29.71,29.77
KLGB,02/01/2024 06:20 PST,29.76,53.6,,81.88,13.81,90,,,2494,,,0.22,,113,174,,,2.5,,METAR KLGB 011420Z AUTO 09012KT 2 1/2SM +RA BR BKN011 OVC017 12/09 A2976 RMK P0022,,,,1100,,,,,,E,,"heavy rain,mist","heavy rain,mist",,,,48.14,29.7,29.76
