Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
KLGB,09/01/2023 00:45 PDT,29.82,69.8,64.04,83.01,4.6,160,,,,,,,,146,,,,8,,METAR KLGB 010745Z AUTO 16004KT 8SM FEW014 21/18 A2982 RMK AO2  T02110178,,,,,,,,,,SSE,,,thin scattered,,,,64.38,29.76,29.82
KLGB,09/01/2023 00:50 PDT,29.82,69.8,,83.01,4.6,150,,,,,,,,156,,,,8,,METAR KLGB 010750Z AUTO 15004KT 8SM FEW015 21/18 A2982,,,,,,,,,,SSE,,,thin scattered,,,,64.38,29.76,29.82
KLGB,09/01/2023 00:53 PDT,29.82,69.98,64.04,81.48,3.45,150,,29.82,,,,,,156,,,,9,,METAR KLGB 010753Z AUTO 15003KT 9SM FEW015 21/18 A2982 RMK AO2 SLP097  T02110178 402610206,,,,,,78.98,69.08,,,SSE,,,thin scattered,,,,64.02,29.76,29.82
KLGB,09/01/2023 00:55 PDT,29.82,69.8,,83.01,3.45,160,,,,,,,,156,,,,9,,METAR KLGB 010755Z AUTO 16003KT 9SM FEW015 21/18 A2982,,,,,,,,,,SSE,,,thin scattered,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:00 PDT,29.82,69.8,,83.01,3.45,160,,,,,,,,156,,,,9,,METAR KLGB 010800Z AUTO 16003KT 9SM FEW015 21/18 A2982,,,,,,,,,,SSE,,,thin scattered,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:05 PDT,29.82,69.8,,83.01,3.45,150,,,,,,,,152,,,,8,,METAR KLGB 010805Z AUTO 15003KT 8SM SCT015 21/18 A2982,,,,,,,,,,SSE,,,scattered,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:10 PDT,29.82,69.8,,83.01,5.75,150,,,,,,,,152,,,,8,,METAR KLGB 010810Z AUTO 15005KT 8SM SCT015 21/18 A2982,,,,,,,,,,SSE,,,scattered,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:15 PDT,29.82,69.8,,83.01,5.75,150,,,,,,,,142,,,,8,,METAR KLGB 010815Z AUTO 15005KT 8SM SCT014 21/18 A2982,,,,,,,,,,SSE,,,scattered,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:20 PDT,29.82,69.8,,83.01,4.6,160,,,,,,,,143,,,,8,,METAR KLGB 010820Z AUTO 16004KT 8SM BKN014 21/18 A2982,,,,1400,,,,,,SSE,,,broken,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:24 PDT,29.82,69.98,64.04,81.48,4.6,140,,,,,,,,143,,,,8,,KLGB 010824Z AUTO 14004KT 8SM BKN014 21/18 A2982 RMK AO2 LTG DSNT  E T02110178,,,,1400,,,,,,SE,,,broken,,,,64.02,29.76,29.82
KLGB,09/01/2023 01:25 PDT,29.82,69.8,,83.01,4.6,140,,,,,,,,143,,,,8,,METAR KLGB 010825Z AUTO 14004KT 8SM BKN014 21/18 A2982,,,,1400,,,,,,SE,,,broken,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:30 PDT,29.82,69.8,,83.01,5.75,150,,,,,,,,143,,,,8,,METAR KLGB 010830Z AUTO 15005KT 8SM BKN014 21/18 A2982,,,,1400,,,,,,SSE,,,broken,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:35 PDT,29.82,69.8,,83.01,5.75,140,,,,,,,,143,,,,8,,METAR KLGB 010835Z AUTO 14005KT 8SM BKN014 21/18 A2982,,,,1400,,,,,,SE,,,broken,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:40 PDT,29.82,69.8,,83.01,3.45,150,,,,,,,,144,,,,8,,METAR KLGB 010840Z AUTO 15003KT 8SM OVC014 21/18 A2982,,,,1400,,,,,,SSE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:45 PDT,29.82,69.8,,83.01,3.45,140,,,,,,,,144,,,,8,,METAR KLGB 010845Z AUTO 14003KT 8SM OVC014 21/18 A2982,,,,1400,,,,,,SE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:50 PDT,29.82,69.8,,83.01,4.6,140,,,,,,,,144,,,,8,,METAR KLGB 010850Z AUTO 14004KT 8SM OVC014 21/18 A2982,,,,1400,,,,,,SE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 01:53 PDT,29.82,69.98,64.04,81.48,4.6,150,,29.82,,,3003,,,144,,,,8,,METAR KLGB 010853Z AUTO 15004KT 8SM OVC014 21/18 A2982 RMK AO2 SLP097  T02110178 53003,,,,1400,,,,,,SSE,,,overcast,,,,64.02,29.76,29.82
KLGB,09/01/2023 01:55 PDT,29.82,69.8,,83.01,5.75,140,,,,,,,,144,,,,8,,METAR KLGB 010855Z AUTO 14005KT 8SM OVC014 21/18 A2982,,,,1400,,,,,,SE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:00 PDT,29.82,69.8,,83.01,4.6,160,,,,,,,,134,,,,8,,METAR KLGB 010900Z AUTO 16004KT 8SM OVC013 21/18 A2982,,,,1300,,,,,,SSE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:05 PDT,29.82,69.8,,83.01,5.75,160,,,,,,,,134,,,,8,,METAR KLGB 010905Z AUTO 16005KT 8SM OVC013 21/18 A2982,,,,1300,,,,,,SSE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:10 PDT,29.82,69.8,,83.01,4.6,150,,,,,,,,144,,,,8,,METAR KLGB 010910Z AUTO 15004KT 8SM OVC014 21/18 A2982,,,,1400,,,,,,SSE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:15 PDT,29.82,69.8,,83.01,0,0,,,,,,,,144,,,,9,,METAR KLGB 010915Z AUTO 00000KT 9SM OVC014 21/18 A2982,,,,1400,,,,,,N,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:20 PDT,29.82,69.8,,83.01,0,0,,,,,,,,144,,,,9,,METAR KLGB 010920Z AUTO 00000KT 9SM OVC014 21/18 A2982,,,,1400,,,,,,N,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:25 PDT,29.82,69.8,,83.01,3.45,100,,,,,,,,144,,,,9,,METAR KLGB 010925Z AUTO 10003KT 9SM OVC014 21/18 A2982,,,,1400,,,,,,E,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:30 PDT,29.82,69.8,,83.01,3.45,130,,,,,,,,154,,,,9,,METAR KLGB 010930Z AUTO 13003KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,SE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:35 PDT,29.82,69.8,,83.01,3.45,150,,,,,,,,154,,,,9,,METAR KLGB 010935Z AUTO 15003KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,SSE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:36 PDT,29.82,69.98,64.04,81.48,4.6,150,,,,,,,,154,,,,9,,KLGB 010936Z AUTO 15004KT 9SM OVC015 21/18 A2982 RMK AO2  T02110178,,,,1500,,,,,,SSE,,,overcast,,,,64.02,29.76,29.82
KLGB,09/01/2023 02:40 PDT,29.82,69.8,,83.01,3.45,130,,,,,,,,154,,,,9,,METAR KLGB 010940Z AUTO 13003KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,SE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:45 PDT,29.82,69.8,,83.01,4.6,150,,,,,,,,154,,,,9,,METAR KLGB 010945Z AUTO 15004KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,SSE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:50 PDT,29.82,69.8,,83.01,3.45,120,,,,,,,,154,,,,9,,METAR KLGB 010950Z AUTO 12003KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 02:53 PDT,29.82,69.98,64.04,81.48,3.45,120,,29.82,,,,,,154,,,,9,,METAR KLGB 010953Z AUTO 12003KT 9SM OVC015 21/18 A2982 RMK AO2 SLP097  T02110178,,,,1500,,,,,,ESE,,,overcast,,,,64.02,29.76,29.82
KLGB,09/01/2023 02:55 PDT,29.82,69.8,,83.01,3.45,110,,,,,,,,154,,,,9,,METAR KLGB 010955Z AUTO 11003KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:00 PDT,29.82,69.8,,83.01,3.45,110,,,,,,,,154,,,,9,,METAR KLGB 011000Z AUTO 11003KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:05 PDT,29.82,69.8,,83.01,3.45,110,,,,,,,,154,,,,9,,METAR KLGB 011005Z AUTO 11003KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:10 PDT,29.82,69.8,,83.01,3.45,120,,,,,,,,154,,,,9,,METAR KLGB 011010Z AUTO 12003KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:15 PDT,29.82,69.8,,83.01,3.45,80,,,,,,,,154,,,,9,,METAR KLGB 011015Z AUTO 08003KT 9SM OVC015 21/18 A2982,,,,1500,,,,,,E,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:20 PDT,29.82,69.8,,83.01,3.45,80,,,,,,,,154,,,,8,,METAR KLGB 011020Z AUTO 08003KT 8SM OVC015 21/18 A2982,,,,1500,,,,,,E,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:25 PDT,29.82,69.8,,83.01,3.45,60,,,,,,,,154,,,,8,,METAR KLGB 011025Z AUTO 06003KT 8SM OVC015 21/18 A2982,,,,1500,,,,,,ENE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:30 PDT,29.82,69.8,,83.01,3.45,60,,,,,,,,164,,,,8,,METAR KLGB 011030Z AUTO 06003KT 8SM OVC016 21/18 A2982,,,,1600,,,,,,ENE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:35 PDT,29.82,69.8,,83.01,0,0,,,,,,,,164,,,,8,,METAR KLGB 011035Z AUTO 00000KT 8SM OVC016 21/18 A2982,,,,1600,,,,,,N,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:40 PDT,29.82,69.8,,83.01,0,0,,,,,,,,164,,,,8,,METAR KLGB 011040Z AUTO 00000KT 8SM OVC016 21/18 A2982,,,,1600,,,,,,N,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:45 PDT,29.82,69.8,,83.01,3.45,70,,,,,,,,163,,,,8,,METAR KLGB 011045Z AUTO 07003KT 8SM BKN016 21/18 A2982,,,,1600,,,,,,ENE,,,broken,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:50 PDT,29.82,69.8,,83.01,4.6,60,,,,,,,,163,,,,8,,METAR KLGB 011050Z AUTO 06004KT 8SM BKN016 21/18 A2982,,,,1600,,,,,,ENE,,,broken,,,,64.38,29.76,29.82
KLGB,09/01/2023 03:53 PDT,29.81,69.98,64.04,81.48,3.45,70,,29.81,,,,,,163,,,,8,,METAR KLGB 011053Z AUTO 07003KT 8SM BKN016 21/18 A2981 RMK AO2 SLP095  T02110178,,,,1600,,,,,,ENE,,,broken,,,,64.02,29.75,29.81
KLGB,09/01/2023 03:55 PDT,29.81,69.8,,83.01,0,0,,,,,,,,153,,,,8,,METAR KLGB 011055Z AUTO 00000KT 8SM BKN015 21/18 A2981,,,,1500,,,,,,N,,,broken,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:00 PDT,29.81,69.8,,83.01,0,0,,,,,,,,153,,,,8,,METAR KLGB 011100Z AUTO 00000KT 8SM BKN015 21/18 A2981,,,,1500,,,,,,N,,,broken,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:05 PDT,29.81,69.8,,83.01,3.45,100,,,,,,,,153,,,,8,,METAR KLGB 011105Z AUTO 10003KT 8SM BKN015 21/18 A2981,,,,1500,,,,,,E,,,broken,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:10 PDT,29.81,69.8,,83.01,0,0,,,,,,,,153,,,,8,,METAR KLGB 011110Z AUTO 00000KT 8SM BKN015 21/18 A2981,,,,1500,,,,,,N,,,broken,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:15 PDT,29.8,69.8,,83.01,0,0,,,,,,,,153,,,,8,,METAR KLGB 011115Z AUTO 00000KT 8SM BKN015 21/18 A2980,,,,1500,,,,,,N,,,broken,,,,64.38,29.74,29.8
KLGB,09/01/2023 04:20 PDT,29.8,69.8,,83.01,0,0,,,,,,,,154,,,,8,,METAR KLGB 011120Z AUTO 00000KT 8SM OVC015 21/18 A2980,,,,1500,,,,,,N,,,overcast,,,,64.38,29.74,29.8
KLGB,09/01/2023 04:25 PDT,29.81,69.8,,83.01,4.6,120,,,,,,,,154,,,,8,,METAR KLGB 011125Z AUTO 12004KT 8SM OVC015 21/18 A2981,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:30 PDT,29.81,69.8,,83.01,4.6,110,,,,,,,,154,,,,9,,METAR KLGB 011130Z AUTO 11004KT 9SM OVC015 21/18 A2981,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:35 PDT,29.81,69.8,,83.01,4.6,110,,,,,,,,154,,,,9,,METAR KLGB 011135Z AUTO 11004KT 9SM OVC015 21/18 A2981,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:40 PDT,29.81,69.8,,83.01,4.6,120,,,,,,,,154,,,,9,,METAR KLGB 011140Z AUTO 12004KT 9SM OVC015 21/18 A2981,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:45 PDT,29.81,69.8,,83.01,3.45,120,,,,,,,,154,,,,9,,METAR KLGB 011145Z AUTO 12003KT 9SM OVC015 21/18 A2981,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:50 PDT,29.81,69.8,,83.01,3.45,120,,,,,,,,154,,,,9,,METAR KLGB 011150Z AUTO 12003KT 9SM OVC015 21/18 A2981,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 04:53 PDT,29.81,69.98,64.04,81.48,4.6,120,,29.8,,,8004,,,154,,,,9,,METAR KLGB 011153Z AUTO 12004KT 9SM OVC015 21/18 A2981 RMK AO2 SLP093  T02110178 10211 20206 58004,69.98,69.08,,1500,,,,,,ESE,,,overcast,,,,64.02,29.75,29.81
KLGB,09/01/2023 04:55 PDT,29.81,69.8,,83.01,3.45,110,,,,,,,,154,,,,9,,METAR KLGB 011155Z AUTO 11003KT 9SM OVC015 21/18 A2981,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 05:00 PDT,29.81,69.8,,83.01,3.45,120,,,,,,,,154,,,,9,,METAR KLGB 011200Z AUTO 12003KT 9SM OVC015 21/18 A2981,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 05:05 PDT,29.8,69.8,,83.01,4.6,120,,,,,,,,154,,,,9,,METAR KLGB 011205Z AUTO 12004KT 9SM OVC015 21/18 A2980,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.74,29.8
KLGB,09/01/2023 05:10 PDT,29.8,69.8,,83.01,4.6,120,,,,,,,,154,,,,9,,METAR KLGB 011210Z AUTO 12004KT 9SM OVC015 21/18 A2980,,,,1500,,,,,,ESE,,,overcast,,,,64.38,29.74,29.8
KLGB,09/01/2023 05:15 PDT,29.8,69.8,,83.01,4.6,130,,,,,,,,144,,,,9,,METAR KLGB 011215Z AUTO 13004KT 9SM OVC014 21/18 A2980,,,,1400,,,,,,SE,,,overcast,,,,64.38,29.74,29.8
KLGB,09/01/2023 05:19 PDT,29.8,69.98,64.94,84.07,4.6,120,,,,,,,,144,,,,9,,KLGB 011219Z AUTO 12004KT 9SM OVC014 21/18 A2980 RMK AO2  T02110183,,,,1400,,,,,,ESE,,,overcast,,,,64.92,29.74,29.8
KLGB,09/01/2023 05:20 PDT,29.8,69.8,,83.01,5.75,120,,,,,,,,144,,,,9,,METAR KLGB 011220Z AUTO 12005KT 9SM OVC014 21/18 A2980,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.74,29.8
KLGB,09/01/2023 05:25 PDT,29.8,69.8,,83.01,5.75,120,,,,,,,,144,,,,9,,METAR KLGB 011225Z AUTO 12005KT 9SM OVC014 21/18 A2980,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.74,29.8
KLGB,09/01/2023 05:30 PDT,29.81,69.8,,83.01,5.75,120,,,,,,,,144,,,,9,,METAR KLGB 011230Z AUTO 12005KT 9SM OVC014 21/18 A2981,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 05:35 PDT,29.81,69.8,,83.01,6.91,120,,,,,,,,144,,,,9,,METAR KLGB 011235Z AUTO 12006KT 9SM OVC014 21/18 A2981,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 05:40 PDT,29.81,69.8,,83.01,5.75,120,,,,,,,,144,,,,9,,METAR KLGB 011240Z AUTO 12005KT 9SM OVC014 21/18 A2981,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.75,29.81
KLGB,09/01/2023 05:45 PDT,29.82,69.8,,83.01,5.75,120,,,,,,,,144,,,,9,,METAR KLGB 011245Z AUTO 12005KT 9SM OVC014 21/18 A2982,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 05:50 PDT,29.82,69.8,,83.01,4.6,120,,,,,,,,144,,,,9,,METAR KLGB 011250Z AUTO 12004KT 9SM OVC014 21/18 A2982,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 05:53 PDT,29.82,69.98,64.94,84.07,4.6,120,,29.82,,,,,,144,,,,9,,METAR KLGB 011253Z AUTO 12004KT 9SM OVC014 21/18 A2982 RMK AO2 SLP097  T02110183,,,,1400,,,,,,ESE,,,overcast,,,,64.92,29.76,29.82
KLGB,09/01/2023 05:55 PDT,29.82,69.8,,83.01,4.6,120,,,,,,,,144,,,,9,,METAR KLGB 011255Z AUTO 12004KT 9SM OVC014 21/18 A2982,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 06:00 PDT,29.82,69.8,,83.01,4.6,130,,,,,,,,144,,,,9,,METAR KLGB 011300Z AUTO 13004KT 9SM OVC014 21/18 A2982,,,,1400,,,,,,SE,,,overcast,,,,64.38,29.76,29.82
KLGB,09/01/2023 06:05 PDT,29.83,69.8,,83.01,4.6,120,,,,,,,,144,,,,9,,METAR KLGB 011305Z AUTO 12004KT 9SM OVC014 21/18 A2983,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.77,29.83
KLGB,09/01/2023 06:10 PDT,29.83,69.8,,83.01,4.6,120,,,,,,,,144,,,,9,,METAR KLGB 011310Z AUTO 12004KT 9SM OVC014 21/18 A2983,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.77,29.83
KLGB,09/01/2023 06:15 PDT,29.83,69.8,,83.01,4.6,130,,,,,,,,144,,,,9,,METAR KLGB 011315Z AUTO 13004KT 9SM OVC014 21/18 A2983,,,,1400,,,,,,SE,,,overcast,,,,64.38,29.77,29.83
KLGB,09/01/2023 06:20 PDT,29.84,69.8,,83.01,3.45,140,,,,,,,,144,,,,9,,METAR KLGB 011320Z AUTO 14003KT 9SM OVC014 21/18 A2984,,,,1400,,,,,,SE,,,overcast,,,,64.38,29.78,29.84
KLGB,09/01/2023 06:25 PDT,29.84,69.8,,83.01,4.6,130,,,,,,,,144,,,,9,,METAR KLGB 011325Z AUTO 13004KT 9SM OVC014 21/18 A2984,,,,1400,,,,,,SE,,,overcast,,,,64.38,29.78,29.84
KLGB,09/01/2023 06:30 PDT,29.84,69.8,,83.01,3.45,160,,,,,,,,144,,,,9,,METAR KLGB 011330Z AUTO 16003KT 9SM OVC014 21/18 A2984,,,,1400,,,,,,SSE,,,overcast,,,,64.38,29.78,29.84
KLGB,09/01/2023 06:35 PDT,29.84,69.8,,83.01,3.45,150,,,,,,,,144,,,,8,,METAR KLGB 011335Z AUTO 15003KT 8SM OVC014 21/18 A2984,,,,1400,,,,,,SSE,,,overcast,,,,64.38,29.78,29.84
KLGB,09/01/2023 06:40 PDT,29.84,69.8,,83.01,3.45,140,,,,,,,,144,,,,7,,METAR KLGB 011340Z AUTO 14003KT 7SM OVC014 21/18 A2984,,,,1400,,,,,,SE,,,overcast,,,,64.38,29.78,29.84
KLGB,09/01/2023 06:45 PDT,29.84,69.8,,83.01,4.6,170,,,,,,,,144,,,,7,,METAR KLGB 011345Z AUTO 17004KT 7SM OVC014 21/18 A2984,,,,1400,,,,,,S,,,overcast,,,,64.38,29.78,29.84
KLGB,09/01/2023 06:50 PDT,29.84,69.8,,83.01,5.75,120,,,,,,,,144,,,,8,,METAR KLGB 011350Z AUTO 12005KT 8SM OVC014 21/18 A2984,,,,1400,,,,,,ESE,,,overcast,,,,64.38,29.78,29.84
KLGB,09/01/2023 06:53 PDT,29.85,69.98,64.04,81.48,5.75,110,,29.84,,,,,,143,,,,8,,METAR KLGB 011353Z 11005KT 8SM BKN014 21/18 A2985 RMK AO2 SLP106 T02110178,,,,1400,,,,,,ESE,,,broken,,,,64.02,29.79,29.85
KLGB,09/01/2023 06:55 PDT,29.85,69.8,,83.01,5.75,120,,,,,,,,143,,,,8,,METAR KLGB 011355Z AUTO 12005KT 8SM BKN014 21/18 A2985,,,,1400,,,,,,ESE,,,broken,,,,64.38,29.79,29.85
KLGB,09/01/2023 07:00 PDT,29.85,69.8,,83.01,4.6,120,,,,,,,,143,,,,8,,METAR KLGB 011400Z AUTO 12004KT 8SM BKN014 21/18 A2985,,,,1400,,,,,,ESE,,,broken,,,,64.38,29.79,29.85
KLGB,09/01/2023 07:05 PDT,29.85,69.8,,83.01,4.6,100,,,,,,,,143,,,,7,,METAR KLGB 011405Z AUTO 10004KT 7SM BKN014 21/18 A2985,,,,1400,,,,,,E,,,broken,,,,64.38,29.79,29.85
KLGB,09/01/2023 07:10 PDT,29.85,71.6,,78.09,4.6,110,,,,,,,,143,,,,7,,METAR KLGB 011410Z AUTO 11004KT 7SM BKN014 22/18 A2985,,,,1400,,,,,,ESE,,,broken,,,,64.38,29.79,29.85
KLGB,09/01/2023 07:15 PDT,29.85,71.6,,78.09,4.6,120,,,,,,,,142,,,,7,,METAR KLGB 011415Z AUTO 12004KT 7SM SCT014 22/18 A2985,,,,,,,,,,ESE,,,scattered,,,,64.38,29.79,29.85
KLGB,09/01/2023 07:20 PDT,29.85,71.6,,78.09,5.75,110,,,,,,,,143,,,,7,,METAR KLGB 011420Z AUTO 11005KT 7SM BKN014 22/18 A2985,,,,1400,,,,,,ESE,,,broken,,,,64.38,29.79,29.85
