Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
KLGB,01/01/2024 01:15 PST,30.04,51.8,,87.48,3.45,330,,,31,,,,,1,,,,2.5,,METAR KLGB 010915Z AUTO 33003KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,NNW,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 01:19 PST,30.04,51.98,48.92,89.27,3.45,340,,,31,,,,,1,,,,2.5,,KLGB 010919Z AUTO 34003KT 2 1/2SM BR CLR 11/09 A3004 RMK AO2  T01110094,,,,,,,,,,NNW,,mist,mist,,,,48.89,29.98,30.04
KLGB,01/01/2024 01:20 PST,30.04,51.8,,87.48,3.45,350,,,31,,,,,1,,,,2.5,,METAR KLGB 010920Z AUTO 35003KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 01:25 PST,30.04,51.8,,87.48,4.6,10,,,31,,,,,1,,,,2.5,,METAR KLGB 010925Z AUTO 01004KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 01:30 PST,30.04,51.8,,87.48,3.45,30,,,31,,,,,1,,,,2.5,,METAR KLGB 010930Z AUTO 03003KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,NNE,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 01:35 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 010935Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 01:40 PST,30.04,53.6,,81.88,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 010940Z AUTO 00000KT 2 1/2SM BR CLR 12/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.14,29.98,30.04
KLGB,01/01/2024 01:45 PST,30.04,53.6,,81.88,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 010945Z AUTO 00000KT 2 1/2SM BR CLR 12/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.14,29.98,30.04
KLGB,01/01/2024 01:50 PST,30.04,53.6,,81.88,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 010950Z AUTO 00000KT 2 1/2SM BR CLR 12/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.14,29.98,30.04
KLGB,01/01/2024 01:53 PST,30.04,53.06,48.92,85.8,0,0,,30.04,31,,,,,1,,,,2.5,,METAR KLGB 010953Z AUTO 00000KT 2 1/2SM BR CLR 12/09 A3004 RMK AO2  SLP172 T01170094,,,,,,,,,,N,,mist,mist,,,,48.88,29.98,30.04
KLGB,01/01/2024 01:55 PST,30.04,53.6,,81.88,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 010955Z AUTO 00000KT 2 1/2SM BR CLR 12/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.14,29.98,30.04
KLGB,01/01/2024 02:00 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011000Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 02:05 PST,30.04,53.6,,81.88,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011005Z AUTO 00000KT 2 1/2SM BR CLR 12/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.14,29.98,30.04
KLGB,01/01/2024 02:10 PST,30.04,53.6,,81.88,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011010Z AUTO 00000KT 2 1/2SM BR CLR 12/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.14,29.98,30.04
KLGB,01/01/2024 02:15 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011015Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 02:20 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2,,METAR KLGB 011020Z AUTO 00000KT 2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 02:25 PST,30.04,51.8,,87.48,3.45,300,,,31,,,,,1,,,,2.5,,METAR KLGB 011025Z AUTO 30003KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,WNW,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 02:30 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011030Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 02:35 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011035Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 02:40 PST,30.04,53.6,,81.88,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011040Z AUTO 00000KT 2 1/2SM BR CLR 12/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.14,29.98,30.04
KLGB,01/01/2024 02:45 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011045Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 02:50 PST,30.04,51.8,,87.48,3.45,300,,,31,,,,,1,,,,2.5,,METAR KLGB 011050Z AUTO 30003KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,WNW,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 02:53 PST,30.04,51.98,48.92,89.27,0,0,,30.04,31,,,,,1,,,,2.5,,METAR KLGB 011053Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004 RMK AO2  SLP172 T01110094,,,,,,,,,,N,,mist,mist,,,,48.89,29.98,30.04
KLGB,01/01/2024 02:55 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011055Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 03:00 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,3,,METAR KLGB 011100Z AUTO 00000KT 3SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 03:05 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011105Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 03:10 PST,30.04,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011110Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,N,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 03:15 PST,30.04,51.8,,87.48,3.45,320,,,31,,,,,1,,,,2.5,,METAR KLGB 011115Z AUTO 32003KT 2 1/2SM BR CLR 11/09 A3004,,,,,,,,,,NW,,mist,mist,,,,48.16,29.98,30.04
KLGB,01/01/2024 03:20 PST,30.04,51.8,,81.75,4.6,320,,,31,,,,,1,,,,2,,METAR KLGB 011120Z AUTO 32004KT 2SM BR CLR 11/08 A3004,,,,,,,,,,NW,,mist,mist,,,,46.34,29.98,30.04
KLGB,01/01/2024 03:25 PST,30.04,50,,87.38,3.45,320,,,31,,,,,1,,,,2,,METAR KLGB 011125Z AUTO 32003KT 2SM BR CLR 10/08 A3004,,,,,,,,,,NW,,mist,mist,,,,46.36,29.98,30.04
KLGB,01/01/2024 03:30 PST,30.03,50,,87.38,0,0,,,31,,,,,1,,,,2,,METAR KLGB 011130Z AUTO 00000KT 2SM BR CLR 10/08 A3003,,,,,,,,,,N,,mist,mist,,,,46.36,29.97,30.03
KLGB,01/01/2024 03:35 PST,30.03,50,,87.38,3.45,310,,,31,,,,,1,,,,2,,METAR KLGB 011135Z AUTO 31003KT 2SM BR CLR 10/08 A3003,,,,,,,,,,NW,,mist,mist,,,,46.36,29.97,30.03
KLGB,01/01/2024 03:40 PST,30.03,51.8,,81.75,3.45,320,,,31,,,,,1,,,,2,,METAR KLGB 011140Z AUTO 32003KT 2SM BR CLR 11/08 A3003,,,,,,,,,,NW,,mist,mist,,,,46.34,29.97,30.03
KLGB,01/01/2024 03:45 PST,30.03,50,,87.38,3.45,320,,,31,,,,,1,,,,2.5,,METAR KLGB 011145Z AUTO 32003KT 2 1/2SM BR CLR 10/08 A3003,,,,,,,,,,NW,,mist,mist,,,,46.36,29.97,30.03
KLGB,01/01/2024 03:50 PST,30.03,51.8,,81.75,3.45,290,,,31,,,,,1,,,,2.5,,METAR KLGB 011150Z AUTO 29003KT 2 1/2SM BR CLR 11/08 A3003,,,,,,,,,,WNW,,mist,mist,,,,46.34,29.97,30.03
KLGB,01/01/2024 03:53 PST,30.03,51.08,46.94,85.68,3.45,300,,30.03,31,,7007,,,1,,,0.03,2.5,,METAR KLGB 011153Z AUTO 30003KT 2 1/2SM BR CLR 11/08 A3003 RMK AO2  SLP168 70003 T01060083 10139 20100 57007,57.02,50,,,,,,,,WNW,,mist,mist,,,,46.89,29.97,30.03
KLGB,01/01/2024 03:55 PST,30.03,51.8,,81.75,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011155Z AUTO 00000KT 2 1/2SM BR CLR 11/08 A3003,,,,,,,,,,N,,mist,mist,,,,46.34,29.97,30.03
KLGB,01/01/2024 04:00 PST,30.02,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011200Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3002,,,,,,,,,,N,,mist,mist,,,,48.16,29.96,30.02
KLGB,01/01/2024 04:05 PST,30.02,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011205Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3002,,,,,,,,,,N,,mist,mist,,,,48.16,29.96,30.02
KLGB,01/01/2024 04:10 PST,30.02,51.8,,81.75,3.45,290,,,31,,,,,1,,,,2.5,,METAR KLGB 011210Z AUTO 29003KT 2 1/2SM BR CLR 11/08 A3002,,,,,,,,,,WNW,,mist,mist,,,,46.34,29.96,30.02
KLGB,01/01/2024 04:15 PST,30.03,51.8,,81.75,3.45,290,,,31,,,,,1,,,,2.5,,METAR KLGB 011215Z AUTO 29003KT 2 1/2SM BR CLR 11/08 A3003,,,,,,,,,,WNW,,mist,mist,,,,46.34,29.97,30.03
KLGB,01/01/2024 04:20 PST,30.03,51.8,,87.48,0,0,,,31,,,,,1,,,,2.5,,METAR KLGB 011220Z AUTO 00000KT 2 1/2SM BR CLR 11/09 A3003,,,,,,,,,,N,,mist,mist,,,,48.16,29.97,30.03
KLGB,01/01/2024 04:25 PST,30.02,51.8,,87.48,0,0,,,31,,,,,1,,,,3,,METAR KLGB 011225Z AUTO 00000KT 3SM BR CLR 11/09 A3002,,,,,,,,,,N,,mist,mist,,,,48.16,29.96,30.02
KLGB,01/01/2024 04:27 PST,30.03,51.08,48.02,89.23,0,0,,,31,,,,,1,,,,3,,KLGB 011227Z AUTO 00000KT 3SM BR CLR 11/09 A3003 RMK AO2  T01060089,,,,,,,,,,N,,mist,mist,,,,47.99,29.97,30.03
KLGB,01/01/2024 04:30 PST,30.03,51.8,,87.48,3.45,320,,,31,,,,,1,,,,3,,METAR KLGB 011230Z AUTO 32003KT 3SM BR CLR 11/09 A3003,,,,,,,,,,NW,,mist,mist,,,,48.16,29.97,30.03
KLGB,01/01/2024 04:35 PST,30.03,51.8,,87.48,4.6,310,,,31,,,,,1,,,,3,,METAR KLGB 011235Z AUTO 31004KT 3SM BR CLR 11/09 A3003,,,,,,,,,,NW,,mist,mist,,,,48.16,29.97,30.03
KLGB,01/01/2024 04:40 PST,30.03,51.8,,81.75,4.6,310,,,31,,,,,1,,,,3,,METAR KLGB 011240Z AUTO 31004KT 3SM BR CLR 11/08 A3003,,,,,,,,,,NW,,mist,mist,,,,46.34,29.97,30.03
KLGB,01/01/2024 04:45 PST,30.03,51.8,,81.75,3.45,310,,,31,,,,,1,,,,3,,METAR KLGB 011245Z AUTO 31003KT 3SM BR CLR 11/08 A3003,,,,,,,,,,NW,,mist,mist,,,,46.34,29.97,30.03
KLGB,01/01/2024 04:50 PST,30.02,51.8,,87.48,0,0,,,31,,,,,1,,,,3.5,,METAR KLGB 011250Z AUTO 00000KT 3 1/2SM BR CLR 11/09 A3002,,,,,,,,,,N,,mist,mist,,,,48.16,29.96,30.02
KLGB,01/01/2024 04:53 PST,30.02,51.98,48.02,86.31,0,0,,30.02,31,,,,,1,,,,3,,METAR KLGB 011253Z AUTO 00000KT 3SM BR CLR 11/09 A3002 RMK AO2 SLP166  T01110089,,,,,,,,,,N,,mist,mist,,,,47.98,29.96,30.02
KLGB,01/01/2024 04:55 PST,30.02,51.8,,87.48,0,0,,,31,,,,,1,,,,3.5,,METAR KLGB 011255Z AUTO 00000KT 3 1/2SM BR CLR 11/09 A3002,,,,,,,,,,N,,mist,mist,,,,48.16,29.96,30.02
KLGB,01/01/2024 05:00 PST,30.02,51.8,,87.48,0,0,,,31,,,,,1,,,,3.5,,METAR KLGB 011300Z AUTO 00000KT 3 1/2SM BR CLR 11/09 A3002,,,,,,,,,,N,,mist,mist,,,,48.16,29.96,30.02
KLGB,01/01/2024 05:05 PST,30.03,51.8,,81.75,0,0,,,6,,,,,1,,,,3.5,,METAR KLGB 011305Z AUTO 00000KT 3 1/2SM HZ CLR 11/08 A3003,,,,,,,,,,N,,haze,haze,,,,46.34,29.97,30.03
KLGB,01/01/2024 05:10 PST,30.03,51.8,,87.48,0,0,,,31,,,,,1,,,,4,,METAR KLGB 011310Z AUTO 00000KT 4SM BR CLR 11/09 A3003,,,,,,,,,,N,,mist,mist,,,,48.16,29.97,30.03
KLGB,01/01/2024 05:15 PST,30.03,51.8,,81.75,0,0,,,6,,,,,1,,,,4,,METAR KLGB 011315Z AUTO 00000KT 4SM HZ CLR 11/08 A3003,,,,,,,,,,N,,haze,haze,,,,46.34,29.97,30.03
KLGB,01/01/2024 05:20 PST,30.03,51.8,,87.48,0,0,,,31,,,,,1,,,,4,,METAR KLGB 011320Z AUTO 00000KT 4SM BR CLR 11/09 A3003,,,,,,,,,,N,,mist,mist,,,,48.16,29.97,30.03
KLGB,01/01/2024 05:25 PST,30.03,51.8,,87.48,0,0,,,31,,,,,1,,,,4,,METAR KLGB 011325Z AUTO 00000KT 4SM BR CLR 11/09 A3003,,,,,,,,,,N,,mist,mist,,,,48.16,29.97,30.03
KLGB,01/01/2024 05:30 PST,30.03,51.8,,81.75,0,0,,,6,,,,,1,,,,4,,METAR KLGB 011330Z AUTO 00000KT 4SM HZ CLR 11/08 A3003,,,,,,,,,,N,,haze,haze,,,,46.34,29.97,30.03
KLGB,01/01/2024 05:35 PST,30.03,51.8,,87.48,0,0,,,31,,,,,1,,,,4,,METAR KLGB 011335Z AUTO 00000KT 4SM BR CLR 11/09 A3003,,,,,,,,,,N,,mist,mist,,,,48.16,29.97,30.03
KLGB,01/01/2024 05:40 PST,30.03,51.8,,87.48,3.45,300,,,31,,,,,1,,,,4,,METAR KLGB 011340Z AUTO 30003KT 4SM BR CLR 11/09 A3003,,,,,,,,,,WNW,,mist,mist,,,,48.16,29.97,30.03
KLGB,01/01/2024 05:45 PST,30.03,51.8,,81.75,0,0,,,31,,,,,1,,,,4,,METAR KLGB 011345Z AUTO 00000KT 4SM BR CLR 11/08 A3003,,,,,,,,,,N,,mist,mist,,,,46.34,29.97,30.03
KLGB,01/01/2024 05:50 PST,30.03,51.8,,81.75,3.45,310,,,31,,,,,1,,,,4,,METAR KLGB 011350Z AUTO 31003KT 4SM BR CLR 11/08 A3003,,,,,,,,,,NW,,mist,mist,,,,46.34,29.97,30.03
KLGB,01/01/2024 05:53 PST,30.03,51.08,46.94,85.68,3.45,310,,30.03,31,,,,,1,,,,4,,METAR KLGB 011353Z AUTO 31003KT 4SM BR CLR 11/08 A3003 RMK AO2 SLP170  T01060083,,,,,,,,,,NW,,mist,mist,,,,46.89,29.97,30.03
KLGB,01/01/2024 05:55 PST,30.03,51.8,,81.75,3.45,300,,,31,,,,,1,,,,4,,METAR KLGB 011355Z AUTO 30003KT 4SM BR CLR 11/08 A3003,,,,,,,,,,WNW,,mist,mist,,,,46.34,29.97,30.03
KLGB,01/01/2024 06:00 PST,30.04,51.8,,81.75,0,0,,,31,,,,,1,,,,4,,METAR KLGB 011400Z AUTO 00000KT 4SM BR CLR 11/08 A3004,,,,,,,,,,N,,mist,mist,,,,46.34,29.98,30.04
KLGB,01/01/2024 06:05 PST,30.04,51.8,,81.75,0,0,,,6,,,,,1,,,,4,,METAR KLGB 011405Z AUTO 00000KT 4SM HZ CLR 11/08 A3004,,,,,,,,,,N,,haze,haze,,,,46.34,29.98,30.04
KLGB,01/01/2024 06:10 PST,30.04,51.8,,81.75,3.45,300,,,31,,,,,1,,,,4,,METAR KLGB 011410Z AUTO 30003KT 4SM BR CLR 11/08 A3004,,,,,,,,,,WNW,,mist,mist,,,,46.34,29.98,30.04
KLGB,01/01/2024 06:15 PST,30.04,51.8,,81.75,3.45,320,,,31,,,,,1,,,,4,,METAR KLGB 011415Z AUTO 32003KT 4SM BR CLR 11/08 A3004,,,,,,,,,,NW,,mist,mist,,,,46.34,29.98,30.04
KLGB,01/01/2024 06:20 PST,30.04,50,,87.38,4.6,320,,,31,,,,,1,,,,4,,METAR KLGB 011420Z AUTO 32004KT 4SM BR CLR 10/08 A3004,,,,,,,,,,NW,,mist,mist,,,,46.36,29.98,30.04
KLGB,01/01/2024 06:25 PST,30.04,50,,87.38,3.45,320,,,31,,,,,1,,,,4,,METAR KLGB 011425Z AUTO 32003KT 4SM BR CLR 10/08 A3004,,,,,,,,,,NW,,mist,mist,,,,46.36,29.98,30.04
KLGB,01/01/2024 06:30 PST,30.04,50,,87.38,3.45,320,,,31,,,,,1,,,,4,,METAR KLGB 011430Z AUTO 32003KT 4SM BR CLR 10/08 A3004,,,,,,,,,,NW,,mist,mist,,,,46.36,29.98,30.04
KLGB,01/01/2024 06:35 PST,30.04,50,,87.38,3.45,330,,,31,,,,,1,,,,4,,METAR KLGB 011435Z AUTO 33003KT 4SM BR CLR 10/08 A3004,,,,,,,,,,NNW,,mist,mist,,,,46.36,29.98,30.04
KLGB,01/01/2024 06:40 PST,30.04,50,,87.38,0,0,,,31,,,,,1,,,,4,,METAR KLGB 011440Z AUTO 00000KT 4SM BR CLR 10/08 A3004,,,,,,,,,,N,,mist,mist,,,,46.36,29.98,30.04
KLGB,01/01/2024 06:45 PST,30.04,50,,87.38,0,0,,,31,,,,,1,,,,3.5,,METAR KLGB 011445Z AUTO 00000KT 3 1/2SM BR CLR 10/08 A3004,,,,,,,,,,N,,mist,mist,,,,46.36,29.98,30.04
KLGB,01/01/2024 06:50 PST,30.05,51.8,,81.75,0,0,,,6,,,,,1,,,,4,,METAR KLGB 011450Z AUTO 00000KT 4SM HZ CLR 11/08 A3005,,,,,,,,,,N,,haze,haze,,,,46.34,29.99,30.05
KLGB,01/01/2024 06:53 PST,30.05,51.08,46.94,85.68,0,0,,30.04,31,,3005,,,1,,,,4,,METAR KLGB 011453Z 00000KT 4SM BR CLR 11/08 A3005 RMK AO2 SLP174 T01060083  53005,,,,,,,,,,N,,mist,mist,,,,46.89,29.99,30.05
KLGB,01/01/2024 06:55 PST,30.05,51.8,,81.75,0,0,,,31,,,,,1,,,,4,,METAR KLGB 011455Z AUTO 00000KT 4SM BR CLR 11/08 A3005,,,,,,,,,,N,,mist,mist,,,,46.34,29.99,30.05
KLGB,01/01/2024 07:00 PST,30.05,51.8,,81.75,0,0,,,31,,,,,1,,,,4,,METAR KLGB 011500Z AUTO 00000KT 4SM BR CLR 11/08 A3005,,,,,,,,,,N,,mist,mist,,,,46.34,29.99,30.05
KLGB,01/01/2024 07:05 PST,30.05,51.8,,81.75,3.45,310,,,31,,,,,1,,,,4,,METAR KLGB 011505Z AUTO 31003KT 4SM BR CLR 11/08 A3005,,,,,,,,,,NW,,mist,mist,,,,46.34,29.99,30.05
KLGB,01/01/2024 07:10 PST,30.05,50,,87.38,3.45,310,,,31,,,,,1,,,,4,,METAR KLGB 011510Z AUTO 31003KT 4SM BR CLR 10/08 A3005,,,,,,,,,,NW,,mist,mist,,,,46.36,29.99,30.05
KLGB,01/01/2024 07:15 PST,30.05,51.8,,81.75,3.45,290,,,6,,,,,1,,,,3.5,,METAR KLGB 011515Z AUTO 29003KT 3 1/2SM HZ CLR 11/08 A3005,,,,,,,,,,WNW,,haze,haze,,,,46.34,29.99,30.05
KLGB,01/01/2024 07:20 PST,30.05,51.8,,81.75,3.45,310,,,6,,,,,1,,,,4,,METAR KLGB 011520Z AUTO 31003KT 4SM HZ CLR 11/08 A3005,,,,,,,,,,NW,,haze,haze,,,,46.34,29.99,30.05
