Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
KLGB,10/01/2023 01:20 PDT,29.87,64.4,,63.64,5.75,260,,,,,,,,604,,,,10,,METAR KLGB 010820Z AUTO 26005KT 10SM OVC060 18/11 A2987,,,,6000,,,,,,W,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 01:25 PDT,29.87,64.4,,63.64,6.91,250,,,,,,,,604,,,,10,,METAR KLGB 010825Z AUTO 25006KT 10SM OVC060 18/11 A2987,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 01:30 PDT,29.87,64.4,,63.64,6.91,240,,,,,,,,604,,,,10,,METAR KLGB 010830Z AUTO 24006KT 10SM OVC060 18/11 A2987,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 01:35 PDT,29.87,64.4,,63.64,8.06,240,,,,,,,,604,,,,10,,METAR KLGB 010835Z AUTO 24007KT 10SM OVC060 18/11 A2987,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 01:40 PDT,29.87,64.4,,63.64,5.75,250,,,,,,,,604,,,,10,,METAR KLGB 010840Z AUTO 25005KT 10SM OVC060 18/11 A2987,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 01:45 PDT,29.87,64.4,,63.64,6.91,260,,,,,,,,604,,,,10,,METAR KLGB 010845Z AUTO 26006KT 10SM OVC060 18/11 A2987,,,,6000,,,,,,W,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 01:50 PDT,29.86,64.4,,63.64,6.91,250,,,,,,,,604,,,,10,,METAR KLGB 010850Z AUTO 25006KT 10SM OVC060 18/11 A2986,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 01:53 PDT,29.86,64.04,51.08,62.76,8.06,250,,29.86,,,2,,,604,,,,10,,METAR KLGB 010853Z AUTO 25007KT 10SM OVC060 18/11 A2986 RMK AO2 SLP112  T01780106 50002,,,,6000,,,,,,WSW,,,overcast,,,,51,29.8,29.86
KLGB,10/01/2023 01:55 PDT,29.86,64.4,,63.64,8.06,250,,,,,,,,604,,,,10,,METAR KLGB 010855Z AUTO 25007KT 10SM OVC060 18/11 A2986,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 02:00 PDT,29.86,64.4,,63.64,8.06,240,,,,,,,,604,,,,10,,METAR KLGB 010900Z AUTO 24007KT 10SM OVC060 18/11 A2986,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 02:05 PDT,29.86,64.4,,63.64,8.06,240,,,,,,,,604,,,,10,,METAR KLGB 010905Z AUTO 24007KT 10SM OVC060 18/11 A2986,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 02:10 PDT,29.86,64.4,,63.64,8.06,250,,,,,,,,604,,,,10,,METAR KLGB 010910Z AUTO 25007KT 10SM OVC060 18/11 A2986,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 02:15 PDT,29.86,62.6,,67.79,5.75,250,,,,,,,,604,,,,10,,METAR KLGB 010915Z AUTO 25005KT 10SM OVC060 17/11 A2986,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 02:20 PDT,29.86,62.6,,67.79,4.6,240,,,,,,,,604,,,,10,,METAR KLGB 010920Z AUTO 24004KT 10SM OVC060 17/11 A2986,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 02:25 PDT,29.86,62.6,,67.79,5.75,240,,,,,,,,604,,,,10,,METAR KLGB 010925Z AUTO 24005KT 10SM OVC060 17/11 A2986,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 02:30 PDT,29.85,62.6,,67.79,6.91,230,,,,,,,,604,,,,10,,METAR KLGB 010930Z AUTO 23006KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,SW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 02:35 PDT,29.85,62.6,,67.79,8.06,240,,,,,,,,604,,,,10,,METAR KLGB 010935Z AUTO 24007KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 02:40 PDT,29.85,62.6,,67.79,6.91,240,,,,,,,,604,,,,10,,METAR KLGB 010940Z AUTO 24006KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 02:45 PDT,29.85,62.6,,67.79,6.91,240,,,,,,,,604,,,,10,,METAR KLGB 010945Z AUTO 24006KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 02:50 PDT,29.85,62.6,,67.79,5.75,240,,,,,,,,604,,,,10,,METAR KLGB 010950Z AUTO 24005KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 02:53 PDT,29.85,62.96,51.08,65.18,4.6,230,,29.85,,,,,,604,,,,10,,METAR KLGB 010953Z AUTO 23004KT 10SM OVC060 17/11 A2985 RMK AO2 SLP108  T01720106,,,,6000,,,,,,SW,,,overcast,,,,51.01,29.79,29.85
KLGB,10/01/2023 02:55 PDT,29.85,62.6,,67.79,3.45,230,,,,,,,,604,,,,10,,METAR KLGB 010955Z AUTO 23003KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,SW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:00 PDT,29.85,62.6,,67.79,4.6,250,,,,,,,,604,,,,10,,METAR KLGB 011000Z AUTO 25004KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:05 PDT,29.85,62.6,,67.79,4.6,240,,,,,,,,604,,,,10,,METAR KLGB 011005Z AUTO 24004KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,WSW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:10 PDT,29.85,62.6,,67.79,4.6,230,,,,,,,,604,,,,10,,METAR KLGB 011010Z AUTO 23004KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,SW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:15 PDT,29.85,62.6,,67.79,0,0,,,,,,,,604,,,,10,,METAR KLGB 011015Z AUTO 00000KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,N,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:20 PDT,29.85,62.6,,67.79,0,0,,,,,,,,604,,,,10,,METAR KLGB 011020Z AUTO 00000KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,N,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:25 PDT,29.85,62.6,,67.79,3.45,230,,,,,,,,604,,,,10,,METAR KLGB 011025Z AUTO 23003KT 10SM OVC060 17/11 A2985,,,,6000,,,,,,SW,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:30 PDT,29.85,62.6,,67.79,0,0,,,,,,,,554,,,,10,,METAR KLGB 011030Z AUTO 00000KT 10SM OVC055 17/11 A2985,,,,5500,,,,,,N,,,overcast,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:35 PDT,29.85,62.6,,67.79,3.45,210,,,,,,,,553,,,,10,,METAR KLGB 011035Z AUTO 21003KT 10SM BKN055 17/11 A2985,,,,5500,,,,,,SSW,,,broken,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:40 PDT,29.85,62.6,,67.79,0,0,,,,,,,,553,,,,10,,METAR KLGB 011040Z AUTO 00000KT 10SM BKN055 17/11 A2985,,,,5500,,,,,,N,,,broken,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:45 PDT,29.85,62.6,,67.79,0,0,,,,,,,,552,,,,10,,METAR KLGB 011045Z AUTO 00000KT 10SM SCT055 17/11 A2985,,,,,,,,,,N,,,scattered,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:50 PDT,29.85,62.6,,67.79,0,0,,,,,,,,556,,,,10,,METAR KLGB 011050Z AUTO 00000KT 10SM FEW055 17/11 A2985,,,,,,,,,,N,,,thin scattered,,,,51.73,29.79,29.85
KLGB,10/01/2023 03:53 PDT,29.85,62.06,51.08,67.27,0,0,,29.85,,,,,,556,,,,10,,METAR KLGB 011053Z AUTO 00000KT 10SM FEW055 17/11 A2985 RMK AO2 SLP108  T01670106,,,,,,,,,,N,,,thin scattered,,,,51,29.79,29.85
KLGB,10/01/2023 03:55 PDT,29.85,62.6,,67.79,4.6,190,,,,,,,,556,,,,10,,METAR KLGB 011055Z AUTO 19004KT 10SM FEW055 17/11 A2985,,,,,,,,,,S,,,thin scattered,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:00 PDT,29.85,62.6,,67.79,3.45,200,,,,,,,,1,,,,10,,METAR KLGB 011100Z AUTO 20003KT 10SM CLR 17/11 A2985,,,,,,,,,,SSW,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:05 PDT,29.85,62.6,,67.79,3.45,200,,,,,,,,1,,,,10,,METAR KLGB 011105Z AUTO 20003KT 10SM CLR 17/11 A2985,,,,,,,,,,SSW,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:10 PDT,29.85,62.6,,67.79,3.45,210,,,,,,,,1,,,,10,,METAR KLGB 011110Z AUTO 21003KT 10SM CLR 17/11 A2985,,,,,,,,,,SSW,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:15 PDT,29.85,62.6,,67.79,4.6,210,,,,,,,,1,,,,10,,METAR KLGB 011115Z AUTO 21004KT 10SM CLR 17/11 A2985,,,,,,,,,,SSW,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:20 PDT,29.85,62.6,,67.79,3.45,200,,,,,,,,1,,,,10,,METAR KLGB 011120Z AUTO 20003KT 10SM CLR 17/11 A2985,,,,,,,,,,SSW,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:25 PDT,29.85,62.6,,67.79,3.45,200,,,,,,,,1,,,,10,,METAR KLGB 011125Z AUTO 20003KT 10SM CLR 17/11 A2985,,,,,,,,,,SSW,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:30 PDT,29.85,60.8,,72.23,0,0,,,,,,,,1,,,,10,,METAR KLGB 011130Z AUTO 00000KT 10SM CLR 16/11 A2985,,,,,,,,,,N,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:35 PDT,29.85,60.8,,72.23,0,0,,,,,,,,1,,,,10,,METAR KLGB 011135Z AUTO 00000KT 10SM CLR 16/11 A2985,,,,,,,,,,N,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:40 PDT,29.85,60.8,,72.23,3.45,160,,,,,,,,1,,,,10,,METAR KLGB 011140Z AUTO 16003KT 10SM CLR 16/11 A2985,,,,,,,,,,SSE,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:45 PDT,29.85,60.8,,72.23,0,0,,,,,,,,1,,,,10,,METAR KLGB 011145Z AUTO 00000KT 10SM CLR 16/11 A2985,,,,,,,,,,N,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:50 PDT,29.85,60.8,,72.23,0,0,,,,,,,,1,,,,10,,METAR KLGB 011150Z AUTO 00000KT 10SM CLR 16/11 A2985,,,,,,,,,,N,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 04:53 PDT,29.85,60.98,51.08,69.89,0,0,,29.85,,,6004,,,1,,,,10,,METAR KLGB 011153Z AUTO 00000KT 10SM CLR 16/11 A2985 RMK AO2 SLP107  T01610106 10183 20161 56004,64.94,60.98,,,,,,,,N,,,clear,,,,51.01,29.79,29.85
KLGB,10/01/2023 04:55 PDT,29.85,60.8,,72.23,0,0,,,,,,,,1,,,,10,,METAR KLGB 011155Z AUTO 00000KT 10SM CLR 16/11 A2985,,,,,,,,,,N,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 05:00 PDT,29.85,60.8,,72.23,0,0,,,,,,,,1,,,,10,,METAR KLGB 011200Z AUTO 00000KT 10SM CLR 16/11 A2985,,,,,,,,,,N,,,clear,,,,51.73,29.79,29.85
KLGB,10/01/2023 05:05 PDT,29.85,60.8,,72.23,0,0,,,,,,,,606,,,,10,,METAR KLGB 011205Z AUTO 00000KT 10SM FEW060 16/11 A2985,,,,,,,,,,N,,,thin scattered,,,,51.73,29.79,29.85
KLGB,10/01/2023 05:10 PDT,29.86,60.8,,72.23,0,0,,,,,,,,652,,,,10,,METAR KLGB 011210Z AUTO 00000KT 10SM SCT065 16/11 A2986,,,,,,,,,,N,,,scattered,,,,51.73,29.8,29.86
KLGB,10/01/2023 05:15 PDT,29.86,60.8,,72.23,0,0,,,,,,,,653,,,,10,,METAR KLGB 011215Z AUTO 00000KT 10SM BKN065 16/11 A2986,,,,6500,,,,,,N,,,broken,,,,51.73,29.8,29.86
KLGB,10/01/2023 05:20 PDT,29.86,60.8,,72.23,0,0,,,,,,,,653,,,,10,,METAR KLGB 011220Z AUTO 00000KT 10SM BKN065 16/11 A2986,,,,6500,,,,,,N,,,broken,,,,51.73,29.8,29.86
KLGB,10/01/2023 05:25 PDT,29.86,60.8,,72.23,0,0,,,,,,,,653,,,,10,,METAR KLGB 011225Z AUTO 00000KT 10SM BKN065 16/11 A2986,,,,6500,,,,,,N,,,broken,,,,51.73,29.8,29.86
KLGB,10/01/2023 05:30 PDT,29.86,60.8,,72.23,0,0,,,,,,,,654,,,,10,,METAR KLGB 011230Z AUTO 00000KT 10SM OVC065 16/11 A2986,,,,6500,,,,,,N,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 05:35 PDT,29.86,60.8,,72.23,0,0,,,,,,,,654,,,,10,,METAR KLGB 011235Z AUTO 00000KT 10SM OVC065 16/11 A2986,,,,6500,,,,,,N,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 05:40 PDT,29.86,60.8,,72.23,0,0,,,,,,,,654,,,,10,,METAR KLGB 011240Z AUTO 00000KT 10SM OVC065 16/11 A2986,,,,6500,,,,,,N,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 05:45 PDT,29.86,60.8,,72.23,0,0,,,,,,,,654,,,,10,,METAR KLGB 011245Z AUTO 00000KT 10SM OVC065 16/11 A2986,,,,6500,,,,,,N,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 05:50 PDT,29.86,60.8,,72.23,0,0,,,,,,,,654,,,,10,,METAR KLGB 011250Z AUTO 00000KT 10SM OVC065 16/11 A2986,,,,6500,,,,,,N,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 05:53 PDT,29.86,60.98,51.98,72.25,0,0,,29.86,,,,,,704,,,,10,,METAR KLGB 011253Z AUTO 00000KT 10SM OVC070 16/11 A2986 RMK AO2 SLP111  T01610111,,,,7000,,,,,,N,,,overcast,,,,51.91,29.8,29.86
KLGB,10/01/2023 05:55 PDT,29.86,60.8,,72.23,0,0,,,,,,,,654,,,,10,,METAR KLGB 011255Z AUTO 00000KT 10SM OVC065 16/11 A2986,,,,6500,,,,,,N,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 06:00 PDT,29.86,62.6,,67.79,0,0,,,,,,,,654,,,,10,,METAR KLGB 011300Z AUTO 00000KT 10SM OVC065 17/11 A2986,,,,6500,,,,,,N,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 06:05 PDT,29.86,62.6,,67.79,0,0,,,,,,,,704,,,,10,,METAR KLGB 011305Z AUTO 00000KT 10SM OVC070 17/11 A2986,,,,7000,,,,,,N,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 06:10 PDT,29.86,62.6,,67.79,0,0,,,,,,,,654,,,,10,,METAR KLGB 011310Z AUTO 00000KT 10SM OVC065 17/11 A2986,,,,6500,,,,,,N,,,overcast,,,,51.73,29.8,29.86
KLGB,10/01/2023 06:15 PDT,29.87,62.6,,67.79,0,0,,,,,,,,704,,,,10,,METAR KLGB 011315Z AUTO 00000KT 10SM OVC070 17/11 A2987,,,,7000,,,,,,N,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 06:20 PDT,29.87,62.6,,67.79,4.6,110,,,,,,,,654,,,,10,,METAR KLGB 011320Z AUTO 11004KT 10SM OVC065 17/11 A2987,,,,6500,,,,,,ESE,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 06:25 PDT,29.87,62.6,,67.79,4.6,110,,,,,,,,654,,,,10,,METAR KLGB 011325Z AUTO 11004KT 10SM OVC065 17/11 A2987,,,,6500,,,,,,ESE,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 06:30 PDT,29.87,62.6,,67.79,3.45,80,,,,,,,,654,,,,10,,METAR KLGB 011330Z AUTO 08003KT 10SM OVC065 17/11 A2987,,,,6500,,,,,,E,,,overcast,,,,51.73,29.81,29.87
KLGB,10/01/2023 06:35 PDT,29.87,60.8,,77.17,3.45,60,,,,,,,,654,,,,10,,METAR KLGB 011335Z AUTO 06003KT 10SM OVC065 16/12 A2987,,,,6500,,,,,,ENE,,,overcast,,,,53.55,29.81,29.87
KLGB,10/01/2023 06:40 PDT,29.87,60.8,,77.17,4.6,80,,,,,,,,654,,,,10,,METAR KLGB 011340Z AUTO 08004KT 10SM OVC065 16/12 A2987,,,,6500,,,,,,E,,,overcast,,,,53.55,29.81,29.87
KLGB,10/01/2023 06:45 PDT,29.87,60.8,,77.17,3.45,100,,,,,,,,654,,,,10,,METAR KLGB 011345Z AUTO 10003KT 10SM OVC065 16/12 A2987,,,,6500,,,,,,E,,,overcast,,,,53.55,29.81,29.87
KLGB,10/01/2023 06:50 PDT,29.87,60.8,,77.17,4.6,120,,,,,,,,604,,,,10,,METAR KLGB 011350Z AUTO 12004KT 10SM OVC060 16/12 A2987,,,,6000,,,,,,ESE,,,overcast,,,,53.55,29.81,29.87
KLGB,10/01/2023 06:53 PDT,29.87,60.98,53.06,75.18,4.6,120,,29.87,,,,,,604,,,,10,,METAR KLGB 011353Z 12004KT 10SM OVC060 16/12 A2987 RMK AO2 SLP114 T01610117,,,,6000,,,,,,ESE,,,overcast,,,,53,29.81,29.87
KLGB,10/01/2023 06:55 PDT,29.87,60.8,,77.17,5.75,110,,,,,,,,604,,,,10,,METAR KLGB 011355Z AUTO 11005KT 10SM OVC060 16/12 A2987,,,,6000,,,,,,ESE,,,overcast,,,,53.55,29.81,29.87
KLGB,10/01/2023 07:00 PDT,29.88,60.8,,72.23,4.6,130,,,,,,,,604,,,,10,,METAR KLGB 011400Z AUTO 13004KT 10SM OVC060 16/11 A2988,,,,6000,,,,,,SE,,,overcast,,,,51.73,29.82,29.88
KLGB,10/01/2023 07:05 PDT,29.88,62.6,,67.79,3.45,130,,,,,,,,604,,,,10,,METAR KLGB 011405Z AUTO 13003KT 10SM OVC060 17/11 A2988,,,,6000,,,,,,SE,,,overcast,,,,51.73,29.82,29.88
KLGB,10/01/2023 07:10 PDT,29.88,62.6,,72.42,3.45,130,,,,,,,,604,,,,10,,METAR KLGB 011410Z AUTO 13003KT 10SM OVC060 17/12 A2988,,,,6000,,,,,,SE,,,overcast,,,,53.54,29.82,29.88
KLGB,10/01/2023 07:15 PDT,29.88,62.6,,72.42,4.6,140,,,,,,,,604,,,,10,,METAR KLGB 011415Z AUTO 14004KT 10SM OVC060 17/12 A2988,,,,6000,,,,,,SE,,,overcast,,,,53.54,29.82,29.88
KLGB,10/01/2023 07:20 PDT,29.88,62.6,,67.79,4.6,140,,,,,,,,604,,,,10,,METAR KLGB 011420Z AUTO 14004KT 10SM OVC060 17/11 A2988,,,,6000,,,,,,SE,,,overcast,,,,51.73,29.82,29.88
KLGB,10/01/2023 07:25 PDT,29.88,62.6,,67.79,3.45,130,,,,,,,,554,,,,10,,METAR KLGB 011425Z AUTO 13003KT 10SM OVC055 17/11 A2988,,,,5500,,,,,,SE,,,overcast,,,,51.73,29.82,29.88
KLGB,10/01/2023 07:30 PDT,29.88,62.6,,72.42,3.45,130,,,,,,,,554,,,,10,,METAR KLGB 011430Z AUTO 13003KT 10SM OVC055 17/12 A2988,,,,5500,,,,,,SE,,,overcast,,,,53.54,29.82,29.88
KLGB,10/01/2023 07:35 PDT,29.89,62.6,,72.42,3.45,130,,,,,,,,554,,,,10,,METAR KLGB 011435Z AUTO 13003KT 10SM OVC055 17/12 A2989,,,,5500,,,,,,SE,,,overcast,,,,53.54,29.83,29.89
KLGB,10/01/2023 07:40 PDT,29.89,62.6,,72.42,3.45,110,,,,,,,,554,,,,10,,METAR KLGB 011440Z AUTO 11003KT 10SM OVC055 17/12 A2989,,,,5500,,,,,,ESE,,,overcast,,,,53.54,29.83,29.89
