Station_ID,Date_Time,altimeter_set_1,air_temp_set_1,dew_point_temperature_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,sea_level_pressure_set_1,weather_cond_code_set_1,cloud_layer_3_code_set_1,pressure_tendency_set_1,precip_accum_one_hour_set_1,precip_accum_three_hour_set_1,cloud_layer_1_code_set_1,cloud_layer_2_code_set_1,precip_accum_six_hour_set_1,precip_accum_24_hour_set_1,visibility_set_1,metar_remark_set_1,metar_set_1,air_temp_high_6_hour_set_1,air_temp_low_6_hour_set_1,peak_wind_speed_set_1,ceiling_set_1,pressure_change_code_set_1,air_temp_high_24_hour_set_1,air_temp_low_24_hour_set_1,peak_wind_direction_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,weather_condition_set_1d,weather_summary_set_1d,cloud_layer_1_set_1d,cloud_layer_2_set_1d,cloud_layer_3_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
KLGB,11/01/2023 00:45 PDT,30.01,62.6,,27.28,3.45,300,,,,,,,,1,,,,10,,METAR KLGB 010745Z AUTO 30003KT 10SM CLR 17/M02 A3001,,,,,,,,,,WNW,,,clear,,,,28.26,29.95,30.01
KLGB,11/01/2023 00:50 PDT,30.01,62.6,,27.28,4.6,310,,,,,,,,1,,,,10,,METAR KLGB 010750Z AUTO 31004KT 10SM CLR 17/M02 A3001,,,,,,,,,,NW,,,clear,,,,28.26,29.95,30.01
KLGB,11/01/2023 00:53 PDT,30.01,62.96,28.04,26.54,4.6,300,,30.01,,,,,,1,,,,10,,METAR KLGB 010753Z AUTO 30004KT 10SM CLR 17/M02 A3001 RMK AO2 SLP161  T01721022 403220122,,,,,,89.96,53.96,,,WNW,,,clear,,,,27.9,29.95,30.01
KLGB,11/01/2023 00:55 PDT,30.01,62.6,,27.28,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 010755Z AUTO 29003KT 10SM CLR 17/M02 A3001,,,,,,,,,,WNW,,,clear,,,,28.26,29.95,30.01
KLGB,11/01/2023 01:00 PDT,30.01,62.6,,25.32,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 010800Z AUTO 30004KT 10SM CLR 17/M03 A3001,,,,,,,,,,WNW,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 01:05 PDT,30.01,62.6,,25.32,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 010805Z AUTO 30004KT 10SM CLR 17/M03 A3001,,,,,,,,,,WNW,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 01:10 PDT,30.01,62.6,,25.32,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 010810Z AUTO 29003KT 10SM CLR 17/M03 A3001,,,,,,,,,,WNW,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 01:15 PDT,30.01,62.6,,25.32,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 010815Z AUTO 30004KT 10SM CLR 17/M03 A3001,,,,,,,,,,WNW,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 01:20 PDT,30.01,62.6,,25.32,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 010820Z AUTO 29003KT 10SM CLR 17/M03 A3001,,,,,,,,,,WNW,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 01:25 PDT,30.01,62.6,,25.32,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 010825Z AUTO 29003KT 10SM CLR 17/M03 A3001,,,,,,,,,,WNW,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 01:30 PDT,30,62.6,,25.32,3.45,280,,,,,,,,1,,,,10,,METAR KLGB 010830Z AUTO 28003KT 10SM CLR 17/M03 A3000,,,,,,,,,,W,,,clear,,,,26.45,29.94,30
KLGB,11/01/2023 01:35 PDT,30,64.4,,23.78,0,0,,,,,,,,1,,,,10,,METAR KLGB 010835Z AUTO 00000KT 10SM CLR 18/M03 A3000,,,,,,,,,,N,,,clear,,,,26.48,29.94,30
KLGB,11/01/2023 01:40 PDT,30.01,62.6,,25.32,0,0,,,,,,,,1,,,,10,,METAR KLGB 010840Z AUTO 00000KT 10SM CLR 17/M03 A3001,,,,,,,,,,N,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 01:45 PDT,30.01,62.6,,25.32,3.45,280,,,,,,,,1,,,,10,,METAR KLGB 010845Z AUTO 28003KT 10SM CLR 17/M03 A3001,,,,,,,,,,W,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 01:50 PDT,30.01,62.6,,23.5,0,0,,,,,,,,1,,,,10,,METAR KLGB 010850Z AUTO 00000KT 10SM CLR 17/M04 A3001,,,,,,,,,,N,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 01:53 PDT,30.01,62.96,26.06,24.45,0,0,,30.01,,,6002,,,1,,,,10,,METAR KLGB 010853Z AUTO 00000KT 10SM CLR 17/M03 A3001 RMK AO2 SLP161  T01721033 56002,,,,,,,,,,N,,,clear,,,,25.92,29.95,30.01
KLGB,11/01/2023 01:55 PDT,30.01,62.6,,23.5,0,0,,,,,,,,1,,,,10,,METAR KLGB 010855Z AUTO 00000KT 10SM CLR 17/M04 A3001,,,,,,,,,,N,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 02:00 PDT,30.01,62.6,,23.5,0,0,,,,,,,,1,,,,10,,METAR KLGB 010900Z AUTO 00000KT 10SM CLR 17/M04 A3001,,,,,,,,,,N,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 02:05 PDT,30.01,62.6,,23.5,0,0,,,,,,,,1,,,,10,,METAR KLGB 010905Z AUTO 00000KT 10SM CLR 17/M04 A3001,,,,,,,,,,N,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 02:10 PDT,30.01,64.4,,22.06,0,0,,,,,,,,1,,,,10,,METAR KLGB 010910Z AUTO 00000KT 10SM CLR 18/M04 A3001,,,,,,,,,,N,,,clear,,,,24.67,29.95,30.01
KLGB,11/01/2023 02:15 PDT,30.01,62.6,,23.5,0,0,,,,,,,,1,,,,10,,METAR KLGB 010915Z AUTO 00000KT 10SM CLR 17/M04 A3001,,,,,,,,,,N,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 02:20 PDT,30.01,62.6,,25.32,3.45,300,,,,,,,,1,,,,10,,METAR KLGB 010920Z AUTO 30003KT 10SM CLR 17/M03 A3001,,,,,,,,,,WNW,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 02:25 PDT,30.01,62.6,,25.32,3.45,300,,,,,,,,1,,,,10,,METAR KLGB 010925Z AUTO 30003KT 10SM CLR 17/M03 A3001,,,,,,,,,,WNW,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 02:30 PDT,30.01,62.6,,25.32,0,0,,,,,,,,1,,,,10,,METAR KLGB 010930Z AUTO 00000KT 10SM CLR 17/M03 A3001,,,,,,,,,,N,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 02:35 PDT,30.01,62.6,,25.32,0,0,,,,,,,,1,,,,10,,METAR KLGB 010935Z AUTO 00000KT 10SM CLR 17/M03 A3001,,,,,,,,,,N,,,clear,,,,26.45,29.95,30.01
KLGB,11/01/2023 02:40 PDT,30.01,62.6,,23.5,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 010940Z AUTO 29003KT 10SM CLR 17/M04 A3001,,,,,,,,,,WNW,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 02:45 PDT,30.01,62.6,,23.5,3.45,310,,,,,,,,1,,,,10,,METAR KLGB 010945Z AUTO 31003KT 10SM CLR 17/M04 A3001,,,,,,,,,,NW,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 02:50 PDT,30.01,62.6,,23.5,4.6,280,,,,,,,,1,,,,10,,METAR KLGB 010950Z AUTO 28004KT 10SM CLR 17/M04 A3001,,,,,,,,,,W,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 02:53 PDT,30.01,62.96,24.98,23.38,3.45,290,,30.01,,,,,,1,,,,10,,METAR KLGB 010953Z AUTO 29003KT 10SM CLR 17/M04 A3001 RMK AO2 SLP161  T01721039,,,,,,,,,,WNW,,,clear,,,,24.84,29.95,30.01
KLGB,11/01/2023 02:55 PDT,30.01,62.6,,23.5,0,0,,,,,,,,1,,,,10,,METAR KLGB 010955Z AUTO 00000KT 10SM CLR 17/M04 A3001,,,,,,,,,,N,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 03:00 PDT,30.01,62.6,,23.5,0,0,,,,,,,,1,,,,10,,METAR KLGB 011000Z AUTO 00000KT 10SM CLR 17/M04 A3001,,,,,,,,,,N,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 03:05 PDT,30.01,62.6,,23.5,0,0,,,,,,,,1,,,,10,,METAR KLGB 011005Z AUTO 00000KT 10SM CLR 17/M04 A3001,,,,,,,,,,N,,,clear,,,,24.66,29.95,30.01
KLGB,11/01/2023 03:10 PDT,30.01,60.8,,26.99,0,0,,,,,,,,1,,,,10,,METAR KLGB 011010Z AUTO 00000KT 10SM CLR 16/M03 A3001,,,,,,,,,,N,,,clear,,,,26.44,29.95,30.01
KLGB,11/01/2023 03:15 PDT,30.01,60.8,,26.99,0,0,,,,,,,,1,,,,10,,METAR KLGB 011015Z AUTO 00000KT 10SM CLR 16/M03 A3001,,,,,,,,,,N,,,clear,,,,26.44,29.95,30.01
KLGB,11/01/2023 03:20 PDT,30.01,59,,28.77,0,0,,,,,,,,1,,,,10,,METAR KLGB 011020Z AUTO 00000KT 10SM CLR 15/M03 A3001,,,,,,,,,,N,,,clear,,,,26.42,29.95,30.01
KLGB,11/01/2023 03:25 PDT,30.01,57.2,,33.05,0,0,,,,,,,,1,,,,10,,METAR KLGB 011025Z AUTO 00000KT 10SM CLR 14/M02 A3001,,,,,,,,,,N,,,clear,,,,28.21,29.95,30.01
KLGB,11/01/2023 03:30 PDT,30,57.2,,33.05,0,0,,,,,,,,1,,,,10,,METAR KLGB 011030Z AUTO 00000KT 10SM CLR 14/M02 A3000,,,,,,,,,,N,,,clear,,,,28.21,29.94,30
KLGB,11/01/2023 03:35 PDT,30,59,,28.77,3.45,300,,,,,,,,1,,,,10,,METAR KLGB 011035Z AUTO 30003KT 10SM CLR 15/M03 A3000,,,,,,,,,,WNW,,,clear,,,,26.42,29.94,30
KLGB,11/01/2023 03:40 PDT,30,57.2,,30.69,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011040Z AUTO 30004KT 10SM CLR 14/M03 A3000,,,,,,,,,,WNW,,,clear,,,,26.41,29.94,30
KLGB,11/01/2023 03:45 PDT,30,57.2,,30.69,4.6,290,,,,,,,,1,,,,10,,METAR KLGB 011045Z AUTO 29004KT 10SM CLR 14/M03 A3000,,,,,,,,,,WNW,,,clear,,,,26.41,29.94,30
KLGB,11/01/2023 03:50 PDT,30,59,,28.77,3.45,280,,,,,,,,1,,,,10,,METAR KLGB 011050Z AUTO 28003KT 10SM CLR 15/M03 A3000,,,,,,,,,,W,,,clear,,,,26.42,29.94,30
KLGB,11/01/2023 03:53 PDT,30,60.08,26.06,27.07,3.45,280,,30,,,,,,1,,,,10,,METAR KLGB 011053Z AUTO 28003KT 10SM CLR 16/M03 A3000 RMK AO2 SLP159  T01561033,,,,,,,,,,W,,,clear,,,,25.89,29.94,30
KLGB,11/01/2023 03:55 PDT,30,60.8,,25.04,3.45,280,,,,,,,,1,,,,10,,METAR KLGB 011055Z AUTO 28003KT 10SM CLR 16/M04 A3000,,,,,,,,,,W,,,clear,,,,24.64,29.94,30
KLGB,11/01/2023 04:00 PDT,30,60.8,,25.04,3.45,300,,,,,,,,1,,,,10,,METAR KLGB 011100Z AUTO 30003KT 10SM CLR 16/M04 A3000,,,,,,,,,,WNW,,,clear,,,,24.64,29.94,30
KLGB,11/01/2023 04:05 PDT,30,59,,28.77,4.6,310,,,,,,,,1,,,,10,,METAR KLGB 011105Z AUTO 31004KT 10SM CLR 15/M03 A3000,,,,,,,,,,NW,,,clear,,,,26.42,29.94,30
KLGB,11/01/2023 04:10 PDT,30,57.2,,30.69,3.45,300,,,,,,,,1,,,,10,,METAR KLGB 011110Z AUTO 30003KT 10SM CLR 14/M03 A3000,,,,,,,,,,WNW,,,clear,,,,26.41,29.94,30
KLGB,11/01/2023 04:15 PDT,30,57.2,,33.05,3.45,270,,,,,,,,1,,,,10,,METAR KLGB 011115Z AUTO 27003KT 10SM CLR 14/M02 A3000,,,,,,,,,,W,,,clear,,,,28.21,29.94,30
KLGB,11/01/2023 04:20 PDT,30,57.2,,30.69,0,0,,,,,,,,1,,,,10,,METAR KLGB 011120Z AUTO 00000KT 10SM CLR 14/M03 A3000,,,,,,,,,,N,,,clear,,,,26.41,29.94,30
KLGB,11/01/2023 04:25 PDT,30,59,,28.77,0,0,,,,,,,,1,,,,10,,METAR KLGB 011125Z AUTO 00000KT 10SM CLR 15/M03 A3000,,,,,,,,,,N,,,clear,,,,26.42,29.94,30
KLGB,11/01/2023 04:30 PDT,30,59,,28.77,0,0,,,,,,,,1,,,,10,,METAR KLGB 011130Z AUTO 00000KT 10SM CLR 15/M03 A3000,,,,,,,,,,N,,,clear,,,,26.42,29.94,30
KLGB,11/01/2023 04:35 PDT,30,59,,26.7,0,0,,,,,,,,1,,,,10,,METAR KLGB 011135Z AUTO 00000KT 10SM CLR 15/M04 A3000,,,,,,,,,,N,,,clear,,,,24.63,29.94,30
KLGB,11/01/2023 04:40 PDT,30,59,,26.7,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 011140Z AUTO 29003KT 10SM CLR 15/M04 A3000,,,,,,,,,,WNW,,,clear,,,,24.63,29.94,30
KLGB,11/01/2023 04:45 PDT,30,60.8,,25.04,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011145Z AUTO 30004KT 10SM CLR 16/M04 A3000,,,,,,,,,,WNW,,,clear,,,,24.64,29.94,30
KLGB,11/01/2023 04:50 PDT,30,60.8,,25.04,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011150Z AUTO 30004KT 10SM CLR 16/M04 A3000,,,,,,,,,,WNW,,,clear,,,,24.64,29.94,30
KLGB,11/01/2023 04:53 PDT,30,60.08,24.98,25.88,3.45,290,,30,,,8002,,,1,,,,10,,METAR KLGB 011153Z AUTO 29003KT 10SM CLR 16/M04 A3000 RMK AO2 SLP159  T01561039 10183 20139 58002,64.94,57.02,,,,,,,,WNW,,,clear,,,,24.81,29.94,30
KLGB,11/01/2023 04:55 PDT,30,60.8,,25.04,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 011155Z AUTO 29003KT 10SM CLR 16/M04 A3000,,,,,,,,,,WNW,,,clear,,,,24.64,29.94,30
KLGB,11/01/2023 05:00 PDT,30,60.8,,25.04,3.45,310,,,,,,,,1,,,,10,,METAR KLGB 011200Z AUTO 31003KT 10SM CLR 16/M04 A3000,,,,,,,,,,NW,,,clear,,,,24.64,29.94,30
KLGB,11/01/2023 05:05 PDT,30,60.8,,25.04,3.45,310,,,,,,,,1,,,,10,,METAR KLGB 011205Z AUTO 31003KT 10SM CLR 16/M04 A3000,,,,,,,,,,NW,,,clear,,,,24.64,29.94,30
KLGB,11/01/2023 05:10 PDT,30,60.8,,25.04,3.45,310,,,,,,,,1,,,,10,,METAR KLGB 011210Z AUTO 31003KT 10SM CLR 16/M04 A3000,,,,,,,,,,NW,,,clear,,,,24.64,29.94,30
KLGB,11/01/2023 05:15 PDT,30.01,60.8,,25.04,3.45,300,,,,,,,,1,,,,10,,METAR KLGB 011215Z AUTO 30003KT 10SM CLR 16/M04 A3001,,,,,,,,,,WNW,,,clear,,,,24.64,29.95,30.01
KLGB,11/01/2023 05:20 PDT,30.01,60.8,,25.04,3.45,310,,,,,,,,1,,,,10,,METAR KLGB 011220Z AUTO 31003KT 10SM CLR 16/M04 A3001,,,,,,,,,,NW,,,clear,,,,24.64,29.95,30.01
KLGB,11/01/2023 05:25 PDT,30.01,59,,26.7,3.45,310,,,,,,,,1,,,,10,,METAR KLGB 011225Z AUTO 31003KT 10SM CLR 15/M04 A3001,,,,,,,,,,NW,,,clear,,,,24.63,29.95,30.01
KLGB,11/01/2023 05:30 PDT,30.01,59,,26.7,3.45,300,,,,,,,,1,,,,10,,METAR KLGB 011230Z AUTO 30003KT 10SM CLR 15/M04 A3001,,,,,,,,,,WNW,,,clear,,,,24.63,29.95,30.01
KLGB,11/01/2023 05:35 PDT,30.01,59,,26.7,3.45,280,,,,,,,,1,,,,10,,METAR KLGB 011235Z AUTO 28003KT 10SM CLR 15/M04 A3001,,,,,,,,,,W,,,clear,,,,24.63,29.95,30.01
KLGB,11/01/2023 05:40 PDT,30.01,59,,26.7,3.45,280,,,,,,,,1,,,,10,,METAR KLGB 011240Z AUTO 28003KT 10SM CLR 15/M04 A3001,,,,,,,,,,W,,,clear,,,,24.63,29.95,30.01
KLGB,11/01/2023 05:45 PDT,30.01,59,,26.7,0,0,,,,,,,,1,,,,10,,METAR KLGB 011245Z AUTO 00000KT 10SM CLR 15/M04 A3001,,,,,,,,,,N,,,clear,,,,24.63,29.95,30.01
KLGB,11/01/2023 05:50 PDT,30.01,60.8,,25.04,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 011250Z AUTO 29003KT 10SM CLR 16/M04 A3001,,,,,,,,,,WNW,,,clear,,,,24.64,29.95,30.01
KLGB,11/01/2023 05:53 PDT,30.01,60.08,24.08,24.93,3.45,290,,30.01,,,,,,1,,,,10,,KLGB 011253Z AUTO 29003KT 10SM CLR 16/M04 A3001 RMK AO2 SLP162  T01561044,,,,,,,,,,WNW,,,clear,,,,23.92,29.95,30.01
KLGB,11/01/2023 05:55 PDT,30.01,60.8,,25.04,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 011255Z AUTO 29003KT 10SM CLR 16/M04 A3001,,,,,,,,,,WNW,,,clear,,,,24.64,29.95,30.01
KLGB,11/01/2023 06:00 PDT,30.01,60.8,,25.04,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 011300Z AUTO 29003KT 10SM CLR 16/M04 A3001,,,,,,,,,,WNW,,,clear,,,,24.64,29.95,30.01
KLGB,11/01/2023 06:05 PDT,30.01,60.8,,25.04,4.6,290,,,,,,,,1,,,,10,,METAR KLGB 011305Z AUTO 29004KT 10SM CLR 16/M04 A3001,,,,,,,,,,WNW,,,clear,,,,24.64,29.95,30.01
KLGB,11/01/2023 06:10 PDT,30.02,60.8,,25.04,4.6,290,,,,,,,,1,,,,10,,METAR KLGB 011310Z AUTO 29004KT 10SM CLR 16/M04 A3002,,,,,,,,,,WNW,,,clear,,,,24.64,29.96,30.02
KLGB,11/01/2023 06:15 PDT,30.02,60.8,,25.04,5.75,290,,,,,,,,1,,,,10,,METAR KLGB 011315Z AUTO 29005KT 10SM CLR 16/M04 A3002,,,,,,,,,,WNW,,,clear,,,,24.64,29.96,30.02
KLGB,11/01/2023 06:20 PDT,30.02,60.8,,25.04,5.75,300,,,,,,,,1,,,,10,,METAR KLGB 011320Z AUTO 30005KT 10SM CLR 16/M04 A3002,,,,,,,,,,WNW,,,clear,,,,24.64,29.96,30.02
KLGB,11/01/2023 06:25 PDT,30.02,59,,26.7,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011325Z AUTO 30004KT 10SM CLR 15/M04 A3002,,,,,,,,,,WNW,,,clear,,,,24.63,29.96,30.02
KLGB,11/01/2023 06:30 PDT,30.02,59,,26.7,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011330Z AUTO 30004KT 10SM CLR 15/M04 A3002,,,,,,,,,,WNW,,,clear,,,,24.63,29.96,30.02
KLGB,11/01/2023 06:35 PDT,30.02,60.8,,25.04,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011335Z AUTO 30004KT 10SM CLR 16/M04 A3002,,,,,,,,,,WNW,,,clear,,,,24.64,29.96,30.02
KLGB,11/01/2023 06:40 PDT,30.02,60.8,,25.04,3.45,290,,,,,,,,1,,,,10,,METAR KLGB 011340Z AUTO 29003KT 10SM CLR 16/M04 A3002,,,,,,,,,,WNW,,,clear,,,,24.64,29.96,30.02
KLGB,11/01/2023 06:45 PDT,30.02,60.8,,25.04,4.6,290,,,,,,,,1,,,,10,,METAR KLGB 011345Z AUTO 29004KT 10SM CLR 16/M04 A3002,,,,,,,,,,WNW,,,clear,,,,24.64,29.96,30.02
KLGB,11/01/2023 06:50 PDT,30.03,60.8,,23.22,4.6,290,,,,,,,,1,,,,10,,METAR KLGB 011350Z AUTO 29004KT 10SM CLR 16/M05 A3003,,,,,,,,,,WNW,,,clear,,,,22.84,29.97,30.03
KLGB,11/01/2023 06:53 PDT,30.03,60.08,21.92,22.76,4.6,300,,30.03,,,,,,1,,,,10,,KLGB 011353Z 30004KT 10SM CLR 16/M06 A3003 RMK AO2 SLP168  T01561056,,,,,,,,,,WNW,,,clear,,,,21.76,29.97,30.03
KLGB,11/01/2023 06:55 PDT,30.03,60.8,,21.52,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011355Z AUTO 30004KT 10SM CLR 16/M06 A3003,,,,,,,,,,WNW,,,clear,,,,21.05,29.97,30.03
KLGB,11/01/2023 07:00 PDT,30.03,60.8,,23.22,4.6,310,,,,,,,,1,,,,10,,METAR KLGB 011400Z AUTO 31004KT 10SM CLR 16/M05 A3003,,,,,,,,,,NW,,,clear,,,,22.84,29.97,30.03
KLGB,11/01/2023 07:05 PDT,30.03,59,,24.75,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011405Z AUTO 30004KT 10SM CLR 15/M05 A3003,,,,,,,,,,WNW,,,clear,,,,22.82,29.97,30.03
KLGB,11/01/2023 07:10 PDT,30.03,59,,24.75,5.75,300,,,,,,,,1,,,,10,,METAR KLGB 011410Z AUTO 30005KT 10SM CLR 15/M05 A3003,,,,,,,,,,WNW,,,clear,,,,22.82,29.97,30.03
KLGB,11/01/2023 07:15 PDT,30.03,59,,24.75,5.75,300,,,,,,,,1,,,,10,,METAR KLGB 011415Z AUTO 30005KT 10SM CLR 15/M05 A3003,,,,,,,,,,WNW,,,clear,,,,22.82,29.97,30.03
KLGB,11/01/2023 07:20 PDT,30.03,59,,24.75,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011420Z AUTO 30004KT 10SM CLR 15/M05 A3003,,,,,,,,,,WNW,,,clear,,,,22.82,29.97,30.03
KLGB,11/01/2023 07:25 PDT,30.04,59,,24.75,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011425Z AUTO 30004KT 10SM CLR 15/M05 A3004,,,,,,,,,,WNW,,,clear,,,,22.82,29.98,30.04
KLGB,11/01/2023 07:30 PDT,30.04,60.8,,21.52,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011430Z AUTO 30004KT 10SM CLR 16/M06 A3004,,,,,,,,,,WNW,,,clear,,,,21.05,29.98,30.04
KLGB,11/01/2023 07:35 PDT,30.04,60.8,,21.52,4.6,310,,,,,,,,1,,,,10,,METAR KLGB 011435Z AUTO 31004KT 10SM CLR 16/M06 A3004,,,,,,,,,,NW,,,clear,,,,21.05,29.98,30.04
KLGB,11/01/2023 07:40 PDT,30.04,60.8,,23.22,5.75,320,,,,,,,,1,,,,10,,METAR KLGB 011440Z AUTO 32005KT 10SM CLR 16/M05 A3004,,,,,,,,,,NW,,,clear,,,,22.84,29.98,30.04
KLGB,11/01/2023 07:45 PDT,30.04,60.8,,23.22,4.6,310,,,,,,,,1,,,,10,,METAR KLGB 011445Z AUTO 31004KT 10SM CLR 16/M05 A3004,,,,,,,,,,NW,,,clear,,,,22.84,29.98,30.04
KLGB,11/01/2023 07:50 PDT,30.05,60.8,,23.22,4.6,300,,,,,,,,1,,,,10,,METAR KLGB 011450Z AUTO 30004KT 10SM CLR 16/M05 A3005,,,,,,,,,,WNW,,,clear,,,,22.84,29.99,30.05
KLGB,11/01/2023 07:53 PDT,30.05,60.08,23,23.82,4.6,300,,30.04,,,3015,,,1,,,,10,,METAR KLGB 011453Z 30004KT 10SM CLR 16/M05 A3005 RMK AO2 SLP174 T01561050  53015,,,,,,,,,,WNW,,,clear,,,,22.83,29.99,30.05
